origWdId,origName,debugComment,frName,wpPage,birthDate,birthPlace,birthPlaceWP,deathDate,deathPlace,deathPlaceWP,height,positions
Q433797,Danny Cipriani,,Danny Cipriani,Danny_Cipriani,1987-11-02,Roehampton,/wiki/Roehampton,,,,183,Demi d'ouverture; centre; arrière
Q434398,Jerry Flannery,,Jerry Flannery,Jerry_Flannery,1978-10-17,Galway,/wiki/Galway,,,,180,talonneur
Q434427,David Wallace,,David Wallace,David_Wallace,1976-07-08,Limerick,/wiki/Limerick_(Irlande),,,,188,Troisième ligne aile
Q434652,Simon Webster,,Simon Webster,Simon_Webster,1981-03-08,Hartlepool,/wiki/Hartlepool,,,,184,Centre; Ailier
Q438506,John Yapp,,John Yapp,John_Yapp,1983-04-09,Cardiff,/wiki/Cardiff,,,,188,Pilier
Q438515,Dafydd Jones,,Dafydd Jones,Dafydd_Jones,1979-06-24,Aberystwyth,/wiki/Aberystwyth,,,,198,Troisième ligne aile; troisième ligne centre
Q439015,Riki Flutey,,Riki Flutey,Riki_Flutey,1980-02-10,Featherston,/wiki/Featherston,,,,180,Centre; demi d'ouverture; demi de mêlée; arrière
Q439025,Donncha O'Callaghan,,Donncha O'Callaghan,Donncha_O%27Callaghan,1979-03-24,Cork,/wiki/Cork,,,,198,Deuxième ligne
Q439402,Tommy Bowe,,Tommy Bowe,Tommy_Bowe,1984-02-22,Comté de Monaghan,/wiki/Comt%C3%A9_de_Monaghan,,,,191,Ailier
Q439413,Harry Ellis,,Harry Ellis,Harry_Ellis,1982-05-17,Wigston,/wiki/Wigston,,,,178,Demi de mêlée
Q439453,Keith Earls,,Keith Earls,Keith_Earls,1987-10-02,Limerick,/wiki/Limerick_(Irlande),,,,180,Centre; ailier; arrière
Q439487,Tomás O'Leary,,Tomás O'Leary,Tom%C3%A1s_O%27Leary,1983-10-22,Cork,/wiki/Cork,,,,174,Demi de mêlée
Q439747,Theodor Haag,No FR WP page,,,,,,,,,,
Q439867,Mark Regan,,Mark Regan,Mark_Regan,1972-01-28,Bristol,/wiki/Bristol_(Royaume-Uni),,,,177,Talonneur
Q439880,Joe Worsley,,Joe Worsley,Joe_Worsley,1977-06-14,Redbridge,/wiki/Redbridge_(quartier),,,,195,troisième ligne aile
Q440131,Jamie Heaslip,,Jamie Heaslip,Jamie_Heaslip,1983-12-15,Tibériade,/wiki/Tib%C3%A9riade,,,,193,Troisième ligne centre
Q440625,Martin Corry,,Martin Corry,Martin_Corry,1973-10-12,Birmingham,/wiki/Birmingham,,,,195,Troisième ligne centre; troisième ligne aile
Q441286,Tom Croft,,Tom Croft,Tom_Croft,1985-04-07,Basingstoke,/wiki/Basingstoke,,,,196,Deuxième ligne; troisième ligne aile
Q441972,Tendai Mtawarira,,Tendai Mtawarira,Tendai_Mtawarira,1985-08-01,Harare,/wiki/Harare,,,,183,Pilier
Q443117,Tim Payne,,Tim Payne,Tim_Payne_(rugby_%C3%A0_XV),1979-04-29,Swindon,/wiki/Swindon,,,,185,pilier
Q446193,Norman Slater,No FR WP page,,,,,,,,,,
Q446200,Colby Slater,No stint found,Colby Slater,Colby_Slater,1896-04-30,Berkeley,/wiki/Berkeley_(Californie),1965-01-30,Clarksburg,/wiki/Clarksburg_(Californie),191,deuxième ligne
Q446520,Dudley DeGroot,No FR WP page,,,,,,,,,,
Q446789,Dai Young,,David Young,David_Young_(rugby),1967-07-26,Aberdare,/wiki/Aberdare_(pays_de_Galles),,,,185,pilier
Q447937,Jack Kyle,,Jack Kyle,Jack_Kyle,1926-01-10,Belfast,/wiki/Belfast,2014-11-27,Irlande du Nord,/wiki/Irlande_du_Nord,,Demi d'ouverture
Q447949,Bryn Meredith,,Bryn Meredith,Bryn_Meredith,1930-11-21,Cwmbran,/wiki/Cwmbran,,,,180,Talonneur
Q447961,Alun Wyn Jones,,Alun Wyn Jones,Alun_Wyn_Jones,1985-09-19,Swansea,/wiki/Swansea,,,,198,Deuxième ligne
Q448009,Jim Telfer,,Jim Telfer,Jim_Telfer,1940-03-17,Pathhead,/wiki/Pathhead_(Midlothian),,,,188,Troisième ligne centre
Q448172,Syd Millar,,Syd Millar,Syd_Millar,1934-05-23,Ballymena,/wiki/Ballymena,2023-12-10,,,,Pilier
Q448182,Jeremy Guscott,,Jeremy Guscott,Jeremy_Guscott,1965-07-07,Bath,/wiki/Bath,,,,185,Centre
Q448212,Bobby Windsor,,Bobby Windsor,Bobby_Windsor,1948-01-31,Newport,/wiki/Newport_(pays_de_Galles),,,,175,Talonneur
Q448312,Willie John McBride,,Willie-John McBride,Willie-John_McBride,1940-08-06,Toomebridge,/w/index.php?title=Toomebridge&action=edit&redlink=1,,,,194,Deuxième ligne
Q448441,Tony O'Reilly,,Tony O'Reilly,Tony_O%27Reilly,1936-05-07,Dublin,/wiki/Dublin,2024-05-18,Dublin,/wiki/Dublin,,Centre; ailier
Q448515,David Nash,No FR WP page,,,,,,,,,,
Q448825,Will Greenwood,,Will Greenwood,Will_Greenwood,1972-10-20,Blackburn,/wiki/Blackburn,,,,193,Centre
Q449012,Jamie Roberts,,Jamie Roberts,Jamie_Roberts,1986-11-08,Newport,/wiki/Newport_(pays_de_Galles),,,,193,Centre; ailier
Q449131,Luke Charteris,,Luke Charteris,Luke_Charteris,1983-03-09,Camborne,/wiki/Camborne,,,,210,deuxième ligne
Q452051,Graham Mourie,,Graham Mourie,Graham_Mourie,1952-09-08,Opunake,/wiki/Opunake,,,,183,Troisième ligne aile
Q452373,Sid Going,,Sid Going,Sid_Going,1943-08-19,Kawakawa,/wiki/Kawakawa,2024-05-17,Maromaku,/wiki/Maromaku,170,Demi de mêlée
Q452384,Julien Dupuy,,Julien Dupuy,Julien_Dupuy,1983-12-19,Périgueux,/wiki/P%C3%A9rigueux,,,,178,demi de mêlée
Q453066,Władysław Komar,No stint found,Władysław Komar,W%C5%82adys%C5%82aw_Komar,1940-04-11,,,1998-08-17,,,196,
Q454123,Rob Kearney,,Rob Kearney,Rob_Kearney,1986-03-26,Comté de Louth,/wiki/Comt%C3%A9_de_Louth,,,,185,Arrière; ailier
Q455124,Wilson Whineray,,Wilson Whineray,Wilson_Whineray,1935-07-10,Auckland,/wiki/Auckland,2012-10-22,Auckland,/wiki/Auckland,183,Pilier
Q460627,Sam Warburton,,Sam Warburton,Sam_Warburton,1988-10-05,Cardiff,/wiki/Cardiff,,,,188,Troisième ligne aile
Q460637,Jonathan Davies,,Jonathan Davies,"Jonathan_Davies_(rugby_%C3%A0_XV,_1988)",1988-04-05,Solihull,/wiki/Solihull,,,,186,Centre
Q460934,Morgan Stoddart,,Morgan Stoddart,Morgan_Stoddart,1984-09-23,Trealaw,/wiki/Trealaw,,,,186,Arrière; ailier
Q463531,Jean-Baptiste Charcot,No stint found,Jean-Baptiste Charcot,Jean-Baptiste_Charcot,1867-07-15,,,1936-09-16,,,,Pilier
Q465470,Sébastien Chabal,,Sébastien Chabal,S%C3%A9bastien_Chabal,1977-12-08,Valence,/wiki/Valence_(Dr%C3%B4me),,,,191,troisième ligne centre; troisième ligne aile; deuxième ligne
Q469706,Percy Montgomery,,Percy Montgomery,Percy_Montgomery,1974-03-15,Walvis Bay,/wiki/Walvis_Bay,,,,183,Arrière
Q472853,Alan Quinlan,,Alan Quinlan,Alan_Quinlan,1974-07-13,Tipperary,/wiki/Tipperary,,,,190,Troisième ligne aile
Q474788,Matthew Rees,,Matthew Rees,Matthew_Rees,1980-12-09,Tonyrefail,/wiki/Tonyrefail,,,,188,Talonneur
Q475438,Vincent Clerc,,Vincent Clerc,Vincent_Clerc,1981-05-07,Échirolles,/wiki/%C3%89chirolles,,,,178,Ailier
Q496505,Heyneke Meyer,No stint found,Heyneke Meyer,Heyneke_Meyer,1967-10-06,Nelspruit,/wiki/Nelspruit,,,,,
Q500156,Andreas Reckewerth,No FR WP page,,,,,,,,,,
Q501604,Florian Faure,,Florian Faure,Florian_Faure,1983-03-26,La Tronche,/wiki/La_Tronche,,,,194,Troisième ligne
Q501628,Olivier Chaplain,,Olivier Chaplain,Olivier_Chaplain,1982-01-06,Paris,/wiki/Paris,,,,191,Troisième ligne centre
Q501868,Mathieu Nicolas,,Matthieu Nicolas,Mathieu_Nicolas,1987-02-11,Valence,/wiki/Valence_(Dr%C3%B4me),,,,180,Ailier; Arrière; Demi d’ouverture
Q501873,Lucas Dupont,,Lucas Dupont,Lucas_Dupont,1990-03-19,Échirolles,/wiki/%C3%89chirolles,,,,178,Ailier
Q501877,Clément Darbo,,Clément Darbo,Cl%C3%A9ment_Darbo,1986-01-13,Pau,/wiki/Pau,,,,176,demi de mêlée
Q502251,Massimiliano Capuzzoni,No FR WP page,,,,,,,,,,
Q503407,James Haskell,,James Haskell,James_Haskell,1985-04-02,Windsor,/wiki/Windsor_(Berkshire),,,,193,Troisième ligne aile
Q503493,John Bevan,,John Bevan,John_Bevan_(rugby_%C3%A0_XV),1948-03-12,Neath,/wiki/Neath,1986-06-05,Port Talbot,/wiki/Port_Talbot,173,demi d'ouverture
Q503776,Andrew Bishop,,Andrew Bishop,Andrew_Bishop,1985-08-07,Llantrisant,/wiki/Llantrisant,,,,183,Centre
Q504581,Andrew Ellis,,Andy Ellis,Andy_Ellis,1984-02-21,Christchurch,/wiki/Christchurch,,,,182,Demi de mêlée
Q505193,Andrew Hore,,Andrew Hore,Andrew_Hore,1978-09-13,Dunedin,/wiki/Dunedin,,,,183,Talonneur
Q506299,Andrew Mehrtens,,Andrew Mehrtens,Andrew_Mehrtens,1973-04-28,Durban,/wiki/Durban,,,,178,Demi d'ouverture
Q506434,Luke Fitzgerald,,Luke Fitzgerald,Luke_Fitzgerald,1987-09-13,Comté de Wicklow,/wiki/Comt%C3%A9_de_Wicklow,,,,185,Centre; ailier; arrière
Q506917,Marcos Ayerza,,Marcos Ayerza,Marcos_Ayerza,1983-01-12,Buenos Aires,/wiki/Buenos_Aires,,,,186,pilier
Q507506,Fabio Staibano,,Fabio Staibano,Fabio_Staibano,1983-04-20,Eboli,/wiki/Eboli,,,,183,Pilier
Q508105,Andrew Trimble,,Andrew Trimble,Andrew_Trimble,1984-10-20,Coleraine,/wiki/Coleraine_(Irlande_du_Nord),,,,188,Ailier; centre
Q508342,André Venter,,André Venter,Andr%C3%A9_Venter,1970-11-14,Vereeniging,/wiki/Vereeniging,,,,195,Troisième ligne aile; deuxième ligne
Q509518,Teddy Sadaoui,,Teddy Sadaoui,Teddy_Sadaoui,1983-04-18,Carcassonne,/wiki/Carcassonne,,,,190,
Q510441,Steve Bainbridge,No stint found,Steve Bainbridge,Steve_Bainbridge,1956-10-07,,,,,,200,Deuxième ligne
Q512161,Juan Severino Somoza,,Juan Severino,Juan_Severino,1981-09-16,,,,,,185,Troisième ligne aile; troisième ligne centre; deuxième ligne
Q512413,J. J. Williams,,J. J. Williams,J._J._Williams,1948-04-01,Nantyffyllon,/w/index.php?title=Nantyffyllon&action=edit&redlink=1,2020-10-29,,,175,ailier
Q513201,Ken Jones,,Ken Jones,"Ken_Jones_(rugby_%C3%A0_XV,_1921)",1921-12-30,Blaenavon,/wiki/Blaenavon,2006-04-18,Newport,/wiki/Newport_(pays_de_Galles),,Ailier
Q513355,Gert Smal,No FR WP page,,,,,,,,,,
Q515485,Ricky Januarie,,Enrico Januarie,Enrico_Januarie,1982-02-01,Hopefield,/w/index.php?title=Hopefield_(Afrique_du_Sud)&action=edit&redlink=1,,,,168,Demi de mêlée
Q517519,Norm Maxwell,,Norm Maxwell,Norm_Maxwell,1976-03-05,Rawene,/w/index.php?title=Rawene&action=edit&redlink=1,,,,198,Deuxième ligne
Q517812,Craig Green,,Craig Green,Craig_Green,1961-03-23,Christchurch,/wiki/Christchurch,,,,178,Ailier; centre
Q517871,Frederick Maurice Watson Harvey,No stint found,Fred Harvey,Frederick_Maurice_Watson_Harvey,1888-09-01,,,1980-08-24,,,,Demi d'ouverture
Q518014,Laurent Bénézech,,Laurent Bénézech,Laurent_B%C3%A9n%C3%A9zech,1966-12-19,Pamiers,/wiki/Pamiers,,,,183,Pilier
Q518349,Gary Botha,,Gary Botha,Gary_Botha,1981-10-12,Pretoria,/wiki/Pretoria,,,,181,talonneur
Q519164,Wenceslas Lauret,,Wenceslas Lauret,Wenceslas_Lauret,1989-03-28,Tarbes,/wiki/Tarbes,,,,188,troisième ligne aile
Q519358,Alex Cuthbert,,Alex Cuthbert,Alex_Cuthbert,1990-04-05,Gloucester,/wiki/Gloucester,,,,198,Ailier
Q519589,Mike Phillips,,Michael Phillips,Michael_Phillips_(rugby_%C3%A0_XV),1982-08-29,Carmarthen,/wiki/Carmarthen,,,,191,demi de mêlée
Q519903,Gavin Hume,,Gavin Hume,Gavin_Hume,1980-03-25,Riversdale,/wiki/Riversdale_(Afrique_du_Sud),,,,187,Centre; demi d'ouverture; arrière
Q521927,Brad Thorn,No stint found,Brad Thorn,Brad_Thorn,1975-02-03,Mosgiel,/wiki/Mosgiel,,,,195,Deuxième ligne
Q522429,Ned Haig,No stint found,Ned Haig,Ned_Haig,1858-12-07,,,1939-03-29,,,,Demi de mêlée
Q525873,Shane Williams,,Shane Williams,Shane_Williams,1977-02-26,Swansea,/wiki/Swansea,,,,170,ailier
Q526295,Andy Irvine,,Andy Irvine,Andy_Irvine,1951-09-16,Édimbourg,/wiki/%C3%89dimbourg,,,,177,Arrière
Q527084,Andy Powell,,Andy Powell,Andy_Powell,1981-08-23,Brecon,/wiki/Brecon,,,,193,Troisième ligne centre
Q528784,Wynand Olivier,,Wynand Olivier,Wynand_Olivier,1983-06-11,Welkom,/wiki/Welkom,,,,186,Centre
Q531221,Emyr Wyn Lewis,No FR WP page,,,,,,,,,,
Q532570,Wyatt Crockett,,Wyatt Crockett,Wyatt_Crockett,1983-01-24,Christchurch,/wiki/Christchurch,,,,193,Pilier
Q533038,William Renwick,No stint found,William Renwick,William_Renwick,1914-11-29,Édimbourg,/wiki/%C3%89dimbourg,1944-06-15,Bolsena,/wiki/Bolsena,,ailier
Q534779,Tony Spreadbury,No stint found,Tony Spreadbury,Tony_Spreadbury,1962-03-28,,,,,,,
Q537512,Michel Yachvili,,Michel Yachvili,Michel_Yachvili,1946-09-25,Tulle,/wiki/Tulle,,,,178,talonneur; troisième ligne aile
Q537574,Oscar Collodo,No stint found,Oscar Collodo,Oscar_Collodo,1958-08-16,,,,,,,Demi d'ouverture
Q537903,Levan Datunashvili,,Levan Datunashvili,Levan_Datunashvili,1983-01-18,Tbilissi,/wiki/Tbilissi,,,,196,Deuxième ligne
Q537933,Joe Warbrick,No stint found,Joe Warbrick,Joe_Warbrick,1862-01-01,Rotorua,/wiki/Rotorua,1903-08-30,Waimungu,/w/index.php?title=Waimungu&action=edit&redlink=1,,trois quart
Q538355,Nelson Dalzell,,Nelson Dalzell,Nelson_Dalzell,1921-04-26,Rotherham,/wiki/Rotherham_(Nouvelle-Z%C3%A9lande),1989-04-30,Christchurch,/wiki/Christchurch,188,Deuxième ligne
Q539740,Joe Ward,,Joe Ward,Joe_Ward,1980-06-03,Dannevirke,/wiki/Dannevirke,,,,183,Talonneur
Q540060,Ken Kennedy,,Ken Kennedy,Ken_Kennedy_(rugby_%C3%A0_XV),1941-05-10,Rochester,/wiki/Rochester_(Kent),2022-07-14,,,182,Talonneur
Q540685,Stu Wilson,,Stu Wilson,Stu_Wilson,1954-07-22,Gore,/wiki/Gore_(Nouvelle-Z%C3%A9lande),,,,183,Ailier
Q540932,Brian Carney,,Brian Carney,Brian_Carney,1976-07-23,Cork,/wiki/Cork,,,,180,Ailier; Ailier
Q541164,Bryan Williams,,Bryan Williams,Bryan_Williams,1950-10-03,Auckland,/wiki/Auckland,,,,179,Ailier
Q542332,Paul Williams,,Paul Williams,"Paul_Williams_(rugby_%C3%A0_XV,_1983)",1983-04-22,Auckland,/wiki/Auckland,,,,188,Centre; arrière; ailier
Q542818,Nic Berry,,Nic Berry,Nic_Berry,1984-03-13,Brisbane,/wiki/Brisbane,,,,173,Demi de mêlée; Arbitre
Q542948,Federico Nicolás Sánchez,,Nicolás Sánchez,Nicol%C3%A1s_S%C3%A1nchez,1988-10-26,San Miguel de Tucumán,/wiki/San_Miguel_de_Tucum%C3%A1n,,,,178,Demi d'ouverture
Q543135,Patrice Lagisquet,,Patrice Lagisquet,Patrice_Lagisquet,1962-09-04,Arcachon,/wiki/Arcachon,,,,183,Ailier
Q543795,Simon Best,,Simon Best,Simon_Best,1978-02-11,Craigavon,/wiki/Craigavon,,,,185,Pilier
Q544142,Eoin Reddan,,Eoin Reddan,Eoin_Reddan,1980-11-20,Limerick,/wiki/Limerick_(Irlande),,,,176,Demi de mêlée
Q544444,Brett Papworth,,Brett Papworth,Brett_Papworth,1963-11-05,Sydney,/wiki/Sydney,,,,,Centre; Centre; arrière
Q544594,Tony Daly,No stint found,Tony Daly,Tony_Daly,1966-03-07,,,,,,178,Pilier
Q546277,André Pretorius,,Andre Pretorius,Andre_Pretorius,1978-12-29,Johannesbourg,/wiki/Johannesbourg,,,,176,Demi d'ouverture
Q547478,Mike Campbell-Lamerton,No stint found,Mike Campbell-Lamerton,Mike_Campbell-Lamerton,1933-08-01,La Valette,/wiki/La_Valette,2005-03-17,Warwickshire,/wiki/Warwickshire,,Deuxième ligne
Q549490,Anthony Foley,,Anthony Foley,Anthony_Foley,1973-10-30,Limerick,/wiki/Limerick_(Irlande),2016-10-16,Suresnes,/wiki/Suresnes,191,Troisième ligne centre
Q553979,Grzegorz Kacała,,Gregory Kacala,Gregory_Kacala,1966-03-15,Gdańsk,/wiki/Gda%C5%84sk,,,,194,Troisième ligne aile
Q569150,David Aucagne,,David Aucagne,David_Aucagne,1973-02-14,Vichy,/wiki/Vichy,,,,178,Demi d'ouverture
Q570956,Antanas Bosas,No FR WP page,,,,,,,,,,
Q573987,Dave Gallaher,,David Gallaher,Dave_Gallaher,1873-10-30,Ramelton,/wiki/R%C3%A1th_Mealtain,1917-10-04,Passchendaele,/wiki/Passchendaele,183,Voltigeur avant
Q577587,Martyn Jordan,,Martyn Jordan,Martyn_Jordan,1865-03-07,Clifton,/wiki/Clifton_(Bristol),1902-07-14,Newport,/wiki/Newport_(pays_de_Galles),,Trois-quart
Q577781,Bruno Bordenave,,Bruno Bordenave,Bruno_Bordenave,1982-06-26,,,,,,192,Troisième ligne aile
Q577868,Jone Daunivucu,,Jone Daunivucu,Jone_Daunivucu,1977-06-01,Lautoka,/wiki/Lautoka,,,,180,Ailier; Demi de mêlée
Q578247,Denis Fogarty,,Denis Fogarty,Denis_Fogarty,1983-07-16,Limerick,/wiki/Limerick_(Irlande),,,,183,Talonneur
Q578310,Olivier Brouzet,,Olivier Brouzet,Olivier_Brouzet,1972-11-22,Béziers,/wiki/B%C3%A9ziers,,,,204,deuxième ligne
Q579257,Nicolas Mas,,Nicolas Mas,Nicolas_Mas,1980-05-23,Perpignan,/wiki/Perpignan,,,,180,Pilier droit
Q579573,Louis Picamoles,,Louis Picamoles,Louis_Picamoles,1986-02-05,Paris,/wiki/Paris,,,,192,Troisième ligne centre
Q579946,Len Killeen,,Len Killeen,Len_Killeen,1938-11-19,Port Elizabeth,/wiki/Port_Elizabeth,2011-10-31,Port Elizabeth,/wiki/Port_Elizabeth,180,Ailier
Q581829,Joe Maddock,,Joe Maddock,Joe_Maddock,1978-12-20,Christchurch,/wiki/Christchurch,,,,173,Ailier; arrière
Q582609,Fernando Morel,,Fernando Morel,Fernando_Morel,1958-07-01,Buenos Aires,/wiki/Buenos_Aires,,,,,Pilier
Q582826,Nando Parrado,No stint found,Fernando Parrado,Fernando_Parrado,1949-12-09,,,,,,,
Q582926,Ephraim Taukafa,,Ephraim Taukafa,Ephraim_Taukafa,1976-06-26,Auckland,/wiki/Auckland,,,,180,Talonneur
Q584317,Mervyn Davies,,Mervyn Davies,Mervyn_Davies_(rugby_%C3%A0_XV),1946-12-09,Swansea,/wiki/Swansea,2012-03-15,Swansea,/wiki/Swansea,194,troisième ligne centre
Q585747,Jack Williams,,Jack Williams,Jack_Williams,1882-11-18,Pays de Galles,/wiki/Pays_de_Galles,1911-08-28,Sokoto,/wiki/Sokoto_(ville),,Deuxième ligne
Q586437,Jason Robinson,,Jason Robinson,Jason_Robinson,1974-07-30,Leeds,/wiki/Leeds,,,,172,Ailier; Ailier; arrière
Q588193,Felipe Contepomi,,Felipe Contepomi,Felipe_Contepomi,1977-08-20,Buenos Aires,/wiki/Buenos_Aires,,,,180,Demi d'ouverture; Centre
Q588403,Grant Batty,,Grant Batty,Grant_Batty,1951-08-31,Greytown,/wiki/Greytown_(Nouvelle-Z%C3%A9lande),,,,165,Ailier; centre
Q590826,Rory Lamont,,Rory Lamont,Rory_Lamont,1982-10-10,Perth,/wiki/Perth_(%C3%89cosse),,,,188,Ailier; arrière
Q590943,John Welborn,No stint found,John Welborn,John_Welborn,1970-09-08,,,,,,,Deuxième ligne
Q591370,Serge Betsen,,Serge Betsen,Serge_Betsen,1974-03-25,Kumba,/wiki/Kumba_(Cameroun),,,,182,Troisième ligne aile
Q591492,Shaun Perry,,Shawn Perry,Shaun_Perry,1978-05-04,Wolverhampton,/wiki/Wolverhampton,,,,180,demi de mêlée
Q592277,Anton Oliver,,Anton Oliver,Anton_Oliver,1975-09-09,Invercargill,/wiki/Invercargill,,,,184,Talonneur
Q593538,Alexandru Manta,,Alexandru Manta,Alexandru_Manta,1977-06-07,Bucarest,/wiki/Bucarest,,,,190,Troisième ligne centre; troisième ligne aile
Q593893,Matteo Mazzantini,,Matteo Mazzantini,Matteo_Mazzantini,1976-10-24,Livourne,/wiki/Livourne,,,,178,Demi de mêlée
Q594222,Marc Dal Maso,,Marc Dal Maso,Marc_Dal_Maso,1967-02-14,Escalans,/wiki/Escalans,,,,180,Talonneur
Q594828,Peter Grigg,,Peter Grigg,Peter_Grigg,1958-07-20,Millaa Millaa,/w/index.php?title=Millaa_Millaa&action=edit&redlink=1,,,,,Ailier
Q595313,Andrew Blowers,,Andrew Blowers,Andrew_Blowers,1975-03-27,Auckland,/wiki/Auckland,,,,193,Troisième ligne aile; troisième ligne centre
Q596064,Fulgence Ouedraogo,,Fulgence Ouedraogo,Fulgence_Ouedraogo,1986-07-21,Ouagadougou,/wiki/Ouagadougou,,,,187,troisième ligne aile
Q597161,Butch James,,Butch James,Butch_James,1979-01-08,Johannesburg,/wiki/Johannesburg,,,,186,demi d'ouverture; centre
Q598270,Robert Ebersohn,,Robert Ebersohn,Robert_Ebersohn,1989-02-23,Bloemfontein,/wiki/Bloemfontein,,,,180,Centre
Q598568,Robbie Brink,No stint found,Robbie Brink,Robbie_Brink,1971-07-21,,,,,,196,Troisième ligne aile
Q599061,Yoann Maestri,,Yoann Maestri,Yoann_Maestri,1988-01-14,Hyères,/wiki/Hy%C3%A8res,,,,202,Deuxième ligne
Q599563,Jim Calder,No stint found,Jim Calder,Jim_Calder_(rugby_%C3%A0_XV),1957-08-20,,,,,,,Troisième ligne aile
Q600196,Sean Fitzpatrick,,Sean Fitzpatrick,Sean_Fitzpatrick,1963-06-04,Auckland,/wiki/Auckland,,,,183,Talonneur
Q601678,Ben Youngs,,Ben Youngs,Ben_Youngs,1989-09-05,Cawston,/wiki/Cawston_(Norfolk),,,,178,Demi de mêlée
Q602404,Teddy Morgan,,Teddy Morgan,Teddy_Morgan,1880-05-22,Aberdare,/wiki/Aberdare_(Pays_de_Galles),1949-09-01,North Walsham,/wiki/North_Walsham,,Ailier
Q605301,Ben Cairns,,Ben Cairns,Ben_Cairns,1985-09-29,Leeds,/wiki/Leeds,,,,183,Centre
Q605864,Gabriel Fulcher,,Gabriel Fulcher,Gabriel_Fulcher,1969-11-27,Aldershot,/wiki/Aldershot,,,,195,Deuxième ligne
Q606698,Stephen Fry,No stint found,Stephen Fry,Stephen_Fry_(rugby_%C3%A0_XV),1924-07-14,,,2002-06-29,,,,Troisième ligne aile
Q607384,Mirco Bergamasco,,Mirco Bergamasco,Mirco_Bergamasco,1983-02-23,Padoue,/wiki/Padoue,,,,181,Centre; ailier
Q607457,Louis Moolman,No stint found,Louis Moolman,Louis_Moolman,1951-01-21,,,2006-02-10,,,,Deuxième ligne
Q609199,Hugo Horn,,Hugo Horn,Hugo_Horn,1977-05-09,Mariental,/wiki/Mariental,,,,182,Talonneur
Q609538,Chris Masoe,,Chris Masoe,Chris_Masoe,1979-05-15,Savai'i,/wiki/Savai%27i,,,,183,Troisième ligne aile; troisième ligne centre
Q610400,Theuns Kotzé,,Theuns Kotzé,Theuns_Kotz%C3%A9,1987-07-16,Karasburg,/wiki/Karasburg,,,,181,Demi d'ouverture
Q611049,Austin Healey,,Austin Healey,Austin_Healey,1973-10-26,Wallasey,/wiki/Wallasey,,,,178,Demi de mêlée; ailier; demi d'ouverture; arrière
Q612984,Ian Hunter,,Ian Hunter,Ian_Hunter_(rugby_%C3%A0_XV),1969-02-15,Harrow,/wiki/Harrow,,,,188,ailier; arrière
Q614602,Roberto Canessa,No stint found,Roberto Canessa,Roberto_Canessa,1953-01-17,,,,,,,
Q614928,Cliff Morgan,,Cliff Morgan,Cliff_Morgan,1930-04-07,Trebanog,/w/index.php?title=Trebanog&action=edit&redlink=1,2013-08-29,Bembridge,/wiki/Bembridge_(%C3%AEle_de_Wight),170,Demi d'ouverture
Q616217,Santiago González Bonorino,,Santiago González Bonorino,Santiago_Gonz%C3%A1lez_Bonorino,1975-05-05,Buenos Aires,/wiki/Buenos_Aires,,,,190,Pilier
Q616384,Haralambie Dumitraș,,Hari Dumitras,Hari_Dumitras,1960-02-11,Siret,/wiki/Siret_(Suceava),,,,192,Troisième ligne centre
Q617154,Giambattista Croci,,Giambattista Croci,Giambattista_Croci,1965-07-28,San Benedetto del Tronto,/wiki/San_Benedetto_del_Tronto,,,,200,deuxième ligne
Q617168,Mauro Dal Sie,No FR WP page,,,,,,,,,,
Q628564,Jean Bayard,,Jean Bayard,Jean_Bayard,1897-10-23,Toulouse,/wiki/Toulouse,1995-03-11,Toulouse,/wiki/Toulouse,172,Talonneur
Q630058,Derick Hougaard,,Derick Hougaard,Derick_Hougaard,1983-01-04,Citrusdal,/w/index.php?title=Citrusdal&action=edit&redlink=1,,,,175,Demi d'ouverture
Q630724,Michel Crauste,,Michel Crauste,Michel_Crauste,1934-07-06,Saint-Laurent,/wiki/Saint-Laurent-de-Gosse,2019-05-02,Pau,/wiki/Pau,181,Troisième ligne aile; Troisième ligne centre
Q631000,Glen Ella,,Glen Ella,Glen_Ella,1959-06-05,La Perouse,/wiki/La_Perouse_(Australie),,,,,Arrière
Q635409,Benn Robinson,,Benn Robinson,Benn_Robinson,1984-07-19,Sydney,/wiki/Sydney,,,,183,Pilier
Q635697,Constantin Henriquez,No stint found,Constantin Henriquez,Constantin_Henriquez,vers 1876-1877,Port-de-Paix,/wiki/Port-de-Paix,1942-02-01,Port-au-Prince,/wiki/Port-au-Prince,,
Q635864,Dan Cole,,Dan Cole,Dan_Cole,1987-05-09,Leicester,/wiki/Leicester,,,,191,Pilier
Q636885,Tim Gavin,,Tim Gavin,Tim_Gavin,1963-11-20,Cumnock,/w/index.php?title=Cumnock_(Australie)&action=edit&redlink=1,,,,198,Troisième ligne centre
Q638010,Mike Pletch,No stint found,Mike Pletch,Mike_Pletch,1983-04-12,,,,,,,Pilier
Q639770,Josh Valentine,,Joshua Valentine,Joshua_Valentine,1983-02-22,Newcastle,/wiki/Newcastle_(Australie),,,,177,Demi de mêlée
Q639771,August Schmierer,No FR WP page,,,,,,,,,,
Q639951,Octavio Bartolucci,,Octavio Bartolucci,Octavio_Bartolucci,1975-03-08,Rosario,/wiki/Rosario,,,,196,Ailier
Q641995,Mike Barbieri,,Mike Barbieri,Mike_Barbieri,1978-07-07,Toronto,/wiki/Toronto,,,,185,Pilier
