"wikidataId","fullName","type","inceptionDate","terminationDate","altNames","affiliations","countries","competitions","homeVenueNames","homeVenueCapacities","locations","allRugbyIds","googleKnowlIds","wikipediaEn","wikipediaFr","wikipediaIt","wikipediaEs","wikipediaJa","dbpediaId"
"Q2929903","S.S. Juventus Roma","defunct rugby union club",1905-01-01,NA,"Societa Sportiva Juventus Roma; Società Sportiva Juventus Roma; SS Juventus Roma",NA,"Italy",NA,NA,NA,"Roma",NA,"1230jwmb",NA,NA,"Societ%C3%A0_Sportiva_Juventus_Roma",NA,NA,NA
"Q2932002","CSM Baia Mare","rugby union club",1977-01-01,NA,"CSM Știința Baia Mare; Alb-albaștri (The White and Blues); Băimărenii (The People of Baia Mare); Maramureșenii (The People of Maramureș); Zimbriilor (The Bisons); Știința (The Science)''; Știința Baia Mare; Clubul Sportiv Municipal Știința Baia Mare; Alb-albaștri; Băimărenii; Maramureșenii; Zimbriilor; Știința ''",NA,"Romania",NA,NA,NA,NA,NA,NA,"CSM_%C8%98tiin%C8%9Ba_Baia_Mare","CSM_Baia_Mare","Clubul_Sportiv_Municipal_%C5%9Etiin%C5%A3a_Baia_Mare",NA,"CSM%E3%82%B7%E3%83%A5%E3%83%86%E3%82%A3%E3%82%A4%E3%83%B3%E3%83%84%E3%82%A1%E3%83%BB%E3%83%90%E3%83%A4%E3%83%BB%E3%83%9E%E3%83%BC%E3%83%AC","http://dbpedia.org/resource/CSM_Știința_Baia_Mare"
"Q2932077","CUS Torino Rugby","rugby union team",1928-01-01,NA,"GUF Torino; Ad Maiora Rugby 1951","Italian Rugby Federation","Italy","Serie A",NA,NA,NA,NA,"1222ckgx","CUS_Torino_Rugby","CUS_Torino_Rugby","CUS_Torino_Rugby",NA,"CUS%E3%83%88%E3%83%AA%E3%83%8E%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC",NA
"Q2932822","Caen Rugby Club","rugby union team",1977-01-01,NA,NA,NA,"France",NA,NA,NA,"Caen",NA,"121rvn9m",NA,"Caen_Rugby_Club",NA,NA,NA,NA
"Q2932851","Caerphilly RFC","rugby union team",1887-01-01,NA,"Caerphilly RFC CR Caerffili; The Cheesemen/The Castlemen; Caerphilly Rugby Football Club Clwb Rygbi Caerffili",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Caerphilly_RFC","Caerphilly_Rugby_Football_Club","Caerphilly_Rugby_Football_Club",NA,NA,"http://dbpedia.org/resource/Caerphilly_RFC"
"Q2933721","Caldas Rugby Clube","rugby union team",NA,NA,"Caldas",NA,"Portugal",NA,NA,NA,NA,NA,NA,"Caldas_Rugby_Clube","Caldas_Rugby_Clube",NA,NA,NA,"http://dbpedia.org/resource/Caldas_Rugby_Clube"
"Q2933786","Caledonia Reds","rugby union team",1995-01-01,NA,"Caledonia Rugby; Reds",NA,"United Kingdom",NA,"McDiarmid Park",NA,NA,NA,NA,"Caledonia_Reds","Caledonia_Reds",NA,NA,NA,"http://dbpedia.org/resource/Caledonia_Reds"
"Q2933908","Calgary Mavericks","rugby union team",1960-01-01,NA,"The Mavericks; Calgary Mavericks Rugby Football Club",NA,"Canada",NA,NA,NA,NA,NA,NA,"Calgary_Mavericks","Calgary_Mavericks",NA,NA,NA,"http://dbpedia.org/resource/Calgary_Mavericks"
"Q2934697","Cambridge University RUFC","rugby union team",1872-01-01,NA,"Cambridge University R.U.F.C.; Cambridge University Rugby Union Football Club; CURUFC; ケンブリッジ大学RUFC; ケンブリッジ大学ラグビー部; Blues; Cambridge University",NA,"United Kingdom","RFU Championship",NA,NA,NA,NA,NA,"Cambridge_University_R.U.F.C.","Cambridge_University_Rugby_Union_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Cambridge_University_R.U.F.C."
"Q2940173","Carrasco Polo Club","rugby union club",1933-01-01,NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,"Carrasco_Polo_Club","Carrasco_Polo_Club",NA,"Carrasco_Polo_Club","%E3%82%AB%E3%83%A9%E3%82%B9%E3%82%B3%E3%83%BB%E3%83%9D%E3%83%AD%E3%83%BB%E3%82%AF%E3%83%AB%E3%83%96",NA
"Q2940573","Cartha Queens Park RFC","rugby union team",1906-01-01,NA,"Cartha Queens Park; Cartha Queens Park Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Cartha_Queens_Park_RFC","Cartha_Queens_Park_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Cartha_Queens_Park_RFC"
"Q2941339","Castaway Wanderers","rugby union team",1994-01-01,NA,"Castaway Wanderers RFC; Castaway Wanderers Rugby Football Club; Castaways RC; Oak Bay Wanderers; Castaway RFC; ",NA,"Canada",NA,NA,NA,NA,NA,NA,"Castaway_Wanderers_RFC","Castaway_Wanderers_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Castaway_Wanderers_RFC"
"Q2946149","Centro Desportivo Universitário de Lisboa","rugby union team",1952-01-01,NA,"CDUL; Centro Desportivo Universitario de Lisboa",NA,"Portugal",NA,NA,NA,"Lisbon",NA,NA,"Centro_Desportivo_Universit%C3%A1rio_de_Lisboa","Centro_Desportivo_Universitario_Lisboa",NA,"Centro_Desportivo_Universit%C3%A1rio_de_Lisboa",NA,"http://dbpedia.org/resource/Centro_Desportivo_Universitário_de_Lisboa"
"Q2946150","Centro Desportivo Universitário do Porto","rugby union team",1964-01-01,NA,"Centro Desportivo Universitario do Porto; Centro Desportivo Universitario Porto; Centro Desportivo Universitário Porto; CDUP",NA,"Portugal",NA,NA,NA,NA,NA,"11dxpg9yr7","Centro_Desportivo_Universit%C3%A1rio_do_Porto","Centro_Desportivo_Universit%C3%A1rio_do_Porto",NA,NA,NA,"http://dbpedia.org/resource/Centro_Desportivo_Universitário_do_Porto"
"Q2946443","CA Lannemezan","rugby union team",1913-01-01,NA,"CAL; Lannemezan; Cercle amical lannemezanais",NA,"France",NA,NA,NA,"Lannemezan",NA,NA,"CA_Lannemezan","Cercle_amical_lannemezanais",NA,NA,NA,"http://dbpedia.org/resource/CA_Lannemezan"
"Q2961176","Charrua Rugby Clube","rugby union club",NA,NA,"Charrua",NA,"Brazil",NA,NA,NA,NA,NA,NA,"Charrua_Rugby_Clube","Charrua_Rugby_Clube",NA,NA,NA,"http://dbpedia.org/resource/Charrua_Rugby_Clube"
"Q2972340","Real Ciencias Rugby Club","rugby union team",1972-01-01,NA,"Ciencias Enerside; Club de Rugby Ciencias; Ciencias RC; Ciencias Sevilla Rugby Club; CR Ciencias; El Monte Ciencias Club de Rugby; El Monte Ciencias CR; Real Ciencias; Ciencias Rugby Club; Labiana Real Ciencias; Ciencias Sevilla CR; Ciencias Fundación Cajasol; Ciencias Club de Rugby",NA,"Spain",NA,NA,NA,NA,NA,NA,"Ciencias_Sevilla_CR","Real_Ciencias_Rugby_Club",NA,"Real_Ciencias_Rugby_Club",NA,"http://dbpedia.org/resource/Ciencias_Sevilla_CR"
"Q2979557","Clonakilty RFC","rugby union team",1977-01-01,NA,"Clonakilty R.F.C.; Clonakilty; Clonakilty Rugby Football Club",NA,"Ireland",NA,NA,NA,NA,NA,NA,"Clonakilty_R.F.C.","Clonakilty_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Clonakilty_R.F.C."
"Q2979803","Alcobendas Rugby","rugby union team",2003-01-01,NA,"Club Deportivo Básico Alcobendas Rugby",NA,"Spain",NA,"Campo de rugby Las Terrazas",NA,"Cholula, Puebla",NA,NA,"Alcobendas_Rugby","Club_Alcobendas_rugby",NA,"Club_Alcobendas_Rugby",NA,"http://dbpedia.org/resource/Alcobendas_Rugby"
"Q2979971","Club de Regatas Bella Vista","rugby union club",1895-02-14,NA,"Regatas Bella Vista; Regatas","Argentine Rugby Union","Argentina","URBA Primera A",NA,NA,"Bella Vista",NA,NA,"Club_de_Regatas_Bella_Vista","Club_Regatas_de_Bella_Vista",NA,"Club_Regatas_de_Bella_Vista",NA,"http://dbpedia.org/resource/Club_de_Regatas_Bella_Vista"
"Q2980034","Club Africain","rugby union club",1974-01-01,1988-01-01,NA,NA,"Tunisia",NA,NA,NA,"Tunis",NA,"122r2qbd",NA,"Club_africain_(rugby_%C3%A0_XV)",NA,NA,NA,NA
"Q2980066","Club athlétique ribéracois rugby","rugby union team",1909-01-01,NA,"CAR; CA Ribérac",NA,"France",NA,NA,NA,"Ribérac",NA,"121vx9k5",NA,"Club_athl%C3%A9tique_rib%C3%A9racois_rugby",NA,NA,NA,NA
"Q2980067","CA Saint-Étienne Loire Sud Rugby","rugby union team",1908-01-01,2016-08-01,"CA Saint-Etienne Loire Sud Rugby; Club Athletique de Saint-Etienne Loire Sud rugby; CASE; CASE Loire sud rugby; CA Saint-Étienne; Club de rugby de SAINT-ETIENNE, RCSE42",NA,"France",NA,"Stade Etivallière",NA,"Saint-Étienne",NA,NA,"CA_Saint-%C3%89tienne_Loire_Sud_Rugby","Club_athl%C3%A9tique_de_Saint-%C3%89tienne_Loire_sud_rugby",NA,NA,NA,"http://dbpedia.org/resource/CA_Saint-Étienne_Loire_Sud_Rugby"
"Q2980068","Sarlat Rugby","rugby union team",1903-01-01,NA,"CA Sarlat; CASPN; Club athlétique sarladais",NA,"France",NA,NA,NA,"Sarlat-la-Canéda",NA,"120ldv89",NA,"Club_athl%C3%A9tique_sarladais_P%C3%A9rigord_noir",NA,NA,NA,NA
"Q2980131","CR Liceo Francés","rugby union team",1968-01-01,NA,"CR Liceo Frances; Club de Rugby Liceo Frances; Club de rugby liceo francés; C.R Liceo Francés; Liceo Francés",NA,"Spain",NA,NA,NA,"Madrid",NA,NA,"CR_Liceo_Franc%C3%A9s","Club_de_Rugby_Liceo_Franc%C3%A9s",NA,"Club_de_Rugby_Liceo_Franc%C3%A9s",NA,"http://dbpedia.org/resource/CR_Liceo_Francés"
"Q2980223","Club Olympique Creusot Bourgogne","rugby union team",1901-01-01,NA,"Club olympique creusotin; CO Creusot; COCB; Le Creusot","French Rugby Federation","France",NA,NA,NA,"Le Creusot",NA,NA,"Club_Olympique_Creusot_Bourgogne","Club_olympique_Creusot_Bourgogne",NA,NA,NA,"http://dbpedia.org/resource/Club_Olympique_Creusot_Bourgogne"
"Q2980227","Club olympique Périgueux-Ouest rugby","rugby union team",NA,NA,"Club olympique Périgueux-Ouest; COPO Rugby",NA,"France",NA,NA,NA,"Périgueux",NA,"1yxkhn40x",NA,"Club_olympique_P%C3%A9rigueux-Ouest_(rugby_%C3%A0_XV)",NA,NA,NA,NA
"Q2980257","Club sportif Lons Jura","rugby union team",1914-01-01,2009-01-01,"CS Lons; CS Lons Jura; CS Lons-le-Saunier",NA,"France",NA,NA,NA,"Lons-le-Saunier",NA,"121b74t1",NA,"Club_sportif_Lons_Jura",NA,NA,NA,NA
"Q2980279","Club sportif de Vienne rugby","rugby union team",1899-02-19,NA,"Club sportif de Vienne; CS Vienne; CSV",NA,"France",NA,NA,NA,"Vienne",NA,"122_9ggq",NA,"Club_sportif_de_Vienne_rugby",NA,NA,NA,NA
"Q2980297","Club sportif multisport gennevillois rugby","rugby union team",NA,NA,"CSM Gennevilliers",NA,"France",NA,NA,NA,"Gennevilliers",NA,"121xqlh_",NA,"Club_sportif_multisport_gennevillois_rugby",NA,NA,NA,NA
"Q2980359","C. R. Técnico","rugby union team",1963-01-01,NA,"C. R. Tecnico; Clube de Rugby do Tecnico - Instituto Superior Tecnico de Lisboa; Clube de rugby do técnico - instituto superior técnico de lisboa; Técnico; Associação de Estudantes do Instituto Superior Técnico",NA,"Portugal",NA,NA,NA,NA,NA,NA,"C._R._T%C3%A9cnico","Clube_de_Rugby_do_T%C3%A9cnico",NA,NA,NA,"http://dbpedia.org/resource/C._R._Técnico"
"Q2981114","Coastal Stallions","rugby union team",2004-01-01,NA,NA,NA,NA,"Colonial Cup",NA,NA,NA,NA,NA,"Coastal_Stallions","Coastal_Stallions",NA,NA,NA,"http://dbpedia.org/resource/Coastal_Stallions"
"Q2981203","Coca Cola West Red Sparks","rugby union club",1966-01-01,NA,"コカ・コーラウエストレッドスパークス; Coca-Cola Red Sparks; Red Sparks",NA,"Japan",NA,NA,NA,NA,NA,NA,"Coca-Cola_Red_Sparks","Coca_Cola_Red_Sparks",NA,NA,"%E3%82%B3%E3%82%AB%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%A9%E3%83%AC%E3%83%83%E3%83%89%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF%E3%82%B9","http://dbpedia.org/resource/Coca-Cola_Red_Sparks"
"Q2996894","Coq Mosan","rugby union team",1967-01-01,NA,"Rugby Coq mosan",NA,"Belgium",NA,NA,NA,NA,NA,NA,"Coq_Mosan","Coq_mosan",NA,NA,NA,"http://dbpedia.org/resource/Coq_Mosan"
"Q2997389","Cork Constitution","rugby union team",1892-01-01,NA,"Con; Cork Constitution Football Club",NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"Cork_Constitution","Cork_Constitution_Football_Club","Cork_Constitution_Rugby_Football_Club","Cork_Constitution_FC",NA,"http://dbpedia.org/resource/Cork_Constitution"
"Q2998910","County Carlow Football Club","rugby union team",1873-01-01,NA,"Co Carlow Football Club",NA,"Ireland",NA,NA,NA,NA,NA,NA,"County_Carlow_Football_Club","County_Carlow_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/County_Carlow_Football_Club"
"Q3003159","Crociati Rugby Football Club","defunct rugby union club",2010-01-01,2014-01-01,"Crociati Rugby Parma 1931; Crociati Rugby","Italian Rugby Federation","Italy",NA,NA,NA,NA,NA,"121k2w98",NA,"Crociati_Rugby_Football_Club","Crociati_Rugby_Football_Club","Crociati_Rugby",NA,NA
"Q3010323","Céret sportif","rugby union team",1915-01-01,NA,"CS",NA,"France",NA,NA,NA,"Céret",NA,"1213h_x3",NA,"C%C3%A9ret_sportif_Vallespir",NA,NA,NA,NA
"Q3019420","Tamariba Club","rugby union club",NA,NA,"タマリバクラブ",NA,"Japan",NA,NA,NA,NA,NA,NA,"Tamariba_Club",NA,NA,NA,"%E7%A5%9E%E5%A5%88%E5%B7%9D%E3%82%BF%E3%83%9E%E3%83%AA%E3%83%90%E3%82%AF%E3%83%A9%E3%83%96",NA
"Q3020176","De La Salle Palmerston","rugby union team",1985-01-01,NA,"Salmo (formerly Palmo); De La Salle Palmerston Football Club; Salmo",NA,"Ireland",NA,NA,NA,NA,NA,NA,"De_La_Salle_Palmerston","De_La_Salle_Palmerston_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/De_La_Salle_Palmerston"
"Q3020248","Rugby Club Walferdange","rugby union team",1990-01-01,NA,"Rugby Club Walfer; Walferdange Rugby De Renert",NA,"Luxembourg",NA,NA,NA,NA,NA,NA,"Rugby_Club_Walferdange","De_Renert_Walferdange",NA,NA,NA,"http://dbpedia.org/resource/Rugby_Club_Walferdange"
"Q3020426","Ricoh Black Rams Tokyo","rugby union club",1953-01-01,NA,"Black Rams Tokyo; Ricoh BlackRams; BR東京; ブラックラムズ; ブラックラムズ東京; リコーブラックラムズ; Black Rams",NA,"Japan","Japan Rugby League One","Komazawa Olympic Park Stadium",NA,"Tokyo",NA,NA,"Black_Rams_Tokyo","Black_Rams_Tokyo",NA,NA,"%E3%83%AA%E3%82%B3%E3%83%BC%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%83%A9%E3%83%A0%E3%82%BA%E6%9D%B1%E4%BA%AC","http://dbpedia.org/resource/Black_Rams_Tokyo"
"Q3028258","CS Dinamo București","rugby union club",1949-01-01,NA,"CS Dinamo București (rugby union); Alb-roșii (The White and Reds); Bulldogi (The Bulldogs); Dinamo București; Dinamoviștii; Clubul Sportiv Dinamo București; Alb-roșii; Bulldogi",NA,"Romania",NA,NA,NA,NA,NA,NA,"CS_Dinamo_Bucure%C8%99ti_(rugby_union)","Dinamo_Bucarest_(rugby_%C3%A0_XV)","Dinamo_Rugby_Bucure%C8%99ti",NA,"CS%E3%83%87%E3%82%A3%E3%83%8A%E3%83%A2%E3%83%BB%E3%83%96%E3%82%AF%E3%83%AC%E3%82%B7%E3%83%A5%E3%83%86%E3%82%A3","http://dbpedia.org/resource/CS_Dinamo_București_(rugby_union)"
"Q3034317","Dolphin RFC","rugby union team",1902-01-01,NA,"Dolphin; Dolphin Rugby Football Club",NA,"Ireland",NA,"Musgrave Park",NA,NA,NA,NA,"Dolphin_RFC","Dolphin_Rugby_Football_Club","Dolphin_Rugby_Football_Club",NA,NA,"http://dbpedia.org/resource/Dolphin_RFC"
"Q3036238","Doncaster R.F.C.","rugby union club",1875-01-01,NA,"Doncaster Knights; Doncaster Knights RFC; Doncaster Knights Rugby; Doncaster Knights Rugby Football Club; Doncaster Knights Rugby Team; Doncaster Knights rugby union club; Doncaster RFC; Doncaster Rugby Football Club; Knights",NA,"United Kingdom","Premiership Rugby","Castle Park rugby stadium",NA,NA,NA,NA,"Doncaster_Knights","Doncaster_Knights",NA,"Doncaster_Knights","%E3%83%89%E3%83%B3%E3%82%AB%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%8A%E3%82%A4%E3%83%84","http://dbpedia.org/resource/Doncaster_Knights"
"Q3040530","Dublin University Football Club","rugby union club",1854-01-01,NA,"Dublin University FC; Dublin University Rugby; Trinity Rugby",NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"Dublin_University_Football_Club","Dublin_University_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Dublin_University_Football_Club"
"Q3041308","Dungannon RFC","rugby union team",1873-01-01,NA,"Dungannon FC; Gannon; Dungannon Football Club",NA,"Ireland",NA,NA,NA,NA,NA,NA,"Dungannon_RFC","Dungannon_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Dungannon_RFC"
"Q3046497","Queensland Country","rugby union team",2007-01-01,NA,"East Coast Aces; Queensland Country (NRC team)",NA,"Australia",NA,NA,NA,NA,NA,NA,"Queensland_Country_(NRC_team)","Queensland_Country",NA,"Queensland_Country",NA,"http://dbpedia.org/resource/Queensland_Country_(NRC_team)"
"Q3046570","Eastern Suburbs RUFC","rugby union club",1900-01-01,NA,"Beasts, Beasties; Eastern Suburbs Rugby Union Football Club",NA,"Australia",NA,NA,NA,NA,NA,NA,"Eastern_Suburbs_District_RUFC","Eastern_Suburbs_Rugby_Union_Football_Club",NA,NA,"%E3%82%A4%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%B3%E3%82%B5%E3%83%90%E3%83%BC%E3%83%96%E3%82%B9RUFC","http://dbpedia.org/resource/Eastern_Suburbs_RUFC"
"Q3046571","Eastern Province Kings","rugby union team",1888-01-01,NA,"Magtige Olifante; OP Kings; OP Olifante; Eastern Province Elephants; Mighty Elephants; Eastern Province Rugby Union; EPキングス","South African Rugby Union","South Africa","Currie Cup","Nelson Mandela Bay Stadium","48000","Gqeberha",NA,NA,"Eastern_Province_Elephants","Eastern_Province_Elephants","Eastern_Province_Elephants","Eastern_Province_Elephants","%E3%82%A4%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%BB%E3%83%97%E3%83%AD%E3%83%B4%E3%82%A3%E3%83%B3%E3%82%B9%E3%83%BB%E3%82%A8%E3%83%AC%E3%83%95%E3%82%A1%E3%83%B3%E3%83%84","http://dbpedia.org/resource/Eastern_Province_Elephants"
"Q3046592","Easts Tigers Rugby Union","rugby union team",1947-01-01,NA,"Easts Tigers; Tigers; Easts Rugby Union Inc.",NA,"Australia",NA,NA,NA,NA,NA,NA,"Easts_Tigers_Rugby_Union","Easts_Tigers_Rugby_Union",NA,NA,NA,"http://dbpedia.org/resource/Easts_Tigers_Rugby_Union"
"Q3046597","Eastwood Rugby Club","rugby union club",1927-01-01,NA,"Eastwood Rugby; The Woodies, Woods; Eastwood District Rugby Union Football Club",NA,"Australia",NA,NA,NA,NA,NA,NA,"Eastwood_Rugby_Club","Eastwood_Rugby_Club",NA,NA,"%E3%82%A4%E3%83%BC%E3%82%B9%E3%83%88%E3%82%A6%E3%83%83%E3%83%89%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC","http://dbpedia.org/resource/Eastwood_Rugby_Club"
"Q3052155","Emerald Warriors RFC","rugby union team",2003-01-01,NA,"Emerald Warriors Rugby Football Club; Warriors",NA,"Ireland",NA,NA,NA,NA,NA,NA,"Emerald_Warriors_RFC","Emerald_Warriors_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Emerald_Warriors_RFC"
"Q3054979","Entente Astarac Bigorre XV","rugby union club",2003-01-01,NA,"Entente rugby Miélan Mirande Rabastens",NA,"France",NA,NA,NA,"Miélan",NA,"120pgt47",NA,"Entente_Astarac_Bigorre_XV",NA,NA,NA,NA
"Q3055011","Entente de la vallée du Girou XV","rugby union team",1975-06-25,NA,"EV Girou XV",NA,"France",NA,NA,NA,"Pechbonnieu",NA,"1234blw0",NA,"Entente_de_la_vall%C3%A9e_du_Girou_XV",NA,NA,NA,NA
"Q3055025","Entente sportive Avignon Saint-Saturnin","rugby union team",1959-01-01,1991-01-01,"ESASS; ES Avignon Saint-Saturnin; ES Avignon SS",NA,"France",NA,NA,NA,"Avignon",NA,"1233lt1x",NA,"Entente_sportive_Avignon_Saint-Saturnin",NA,NA,NA,NA
"Q3055031","Entente sportive Nanterre","rugby union club",NA,NA,NA,NA,"France",NA,NA,NA,"Nanterre",NA,"11x7vsn18",NA,"Racing_Nanterre_Rugby",NA,NA,NA,NA
"Q3055043","Entente vigilante Malemort Brive olympique","rugby union club",1990-01-01,NA,"Brive Olympique; EV Malemort BO; La Vigilante de Malemort",NA,"France",NA,NA,NA,"Brive-la-Gaillarde",NA,"120_f_wq",NA,"Entente_vigilante_Malemort_Brive_olympique",NA,NA,NA,NA
"Q3063145","FC St. Pauli Rugby","rugby union team",1933-01-01,NA,NA,NA,"Germany","Rugby-Bundesliga",NA,NA,NA,NA,NA,"FC_St._Pauli_Rugby","FC_St._Pauli_Rugby",NA,NA,NA,"http://dbpedia.org/resource/FC_St._Pauli_Rugby"
"Q3071726","Fiji Barbarians","rugby union team",2006-01-01,NA,NA,NA,"Fiji",NA,NA,NA,NA,NA,NA,"Fiji_Barbarians","Fiji_Barbarians",NA,NA,NA,NA
"Q3071728","Fiji Warriors","second national rugby union teams",2006-01-01,NA,"Figi XV; Fiji XV; ru a fji; フィジーウォリアーズ; Warriors, Fiji A",NA,"Fiji",NA,NA,NA,NA,NA,NA,"Fiji_Warriors","Fiji_Warriors",NA,"Fiji_Warriors","%E3%83%95%E3%82%A3%E3%82%B8%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A9%E3%83%AA%E3%82%A2%E3%83%BC%E3%82%BA","http://dbpedia.org/resource/Fiji_Warriors"
"Q3071807","Fili Moscow","rugby union club",1967-01-01,NA,"Регбийный клуб «Фили»",NA,"Russia",NA,NA,NA,NA,NA,NA,"Fili_Moscow","Fili_Moscou",NA,NA,NA,"http://dbpedia.org/resource/Fili_Moscow"
"Q3072563","La Voulte sportif","rugby union team",1907-01-01,2010-01-01,NA,NA,"France",NA,NA,NA,"La Voulte-sur-Rhône",NA,"120_4k9q",NA,"La_Voulte_sportif","La_Voulte_Sportif",NA,NA,NA
"Q3072847","Firenze Rugby 1931","rugby union team",1931-01-01,NA,"CUS Firenze Rugby; Giunti Firenze Rugby 1931","Italian Rugby Federation","Italy",NA,NA,NA,NA,NA,"11dyksxmt",NA,"Firenze_Rugby_1931","U.S._Firenze_Rugby_1931",NA,NA,NA
"Q3076661","Football Club Aix-les-Bains","rugby union team",1901-01-01,NA,"FC Aix; FC Aix-les-Bains; FCA",NA,"France",NA,NA,NA,"Aix-les-Bains",NA,"121xq8zf",NA,"Football_Club_Aix-les-Bains_rugby",NA,NA,NA,NA
"Q3076663","FC Saint-Claude","rugby union team",1900-01-01,NA,"Football club de Saint-Claude; Football Club san-claudien",NA,"France",NA,NA,NA,"Saint-Claude",NA,"120x6w2n",NA,"Football_club_de_Saint-Claude",NA,NA,NA,NA
"Q3076669","Football club moulinois rugby","rugby union club",1906-01-01,NA,"FC Moulins; FC Moulins rugby",NA,"France",NA,NA,NA,"Moulins",NA,"121pkdm1",NA,"Football_club_moulinois_rugby",NA,NA,NA,NA
"Q3076671","Football Club oloronais","rugby union team",1908-01-01,NA,"FC Oloron; Football club Oloron; Football club oloronais rugby",NA,"France",NA,NA,NA,"Oloron-Sainte-Marie",NA,"1238y2kx",NA,"Football_Club_oloronais",NA,NA,NA,NA
"Q3076673","Football club villefranchois","rugby union team",1906-01-01,NA,"FCV",NA,"France",NA,NA,NA,"Villefranche-de-Lauragais",NA,"123655w7",NA,"Football_club_villefranchois",NA,NA,NA,NA
"Q3086675","Fraser Valley Venom","rugby union team",1972-01-01,NA,"Venom, Valley Venom; Fraser Valley Venom Rugby Football Club",NA,"Canada",NA,NA,NA,NA,NA,NA,"Fraser_Valley_Venom","Fraser_Valley_Venom_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Fraser_Valley_Venom"
"Q3093339","GPS Rugby","rugby union club",1887-01-01,NA,"GPS Rugby Club; The Gallopers or Jeeps; GPS Old Boys Rugby Union Club",NA,"Australia",NA,NA,NA,NA,NA,NA,"GPS_Rugby","GPS_Rugby",NA,NA,NA,"http://dbpedia.org/resource/GPS_Rugby"
"Q3094887","Galwegians RFC","rugby union team",1922-01-01,NA,"Galwegians; Wegians, Sky Blues; ; Galwegian Rugby Football Club",NA,"Ireland",NA,NA,NA,NA,NA,NA,"Galwegians_RFC","Galwegians_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Galwegians_RFC"
"Q3094888","Galway Corinthians RFC","rugby union team",1932-01-01,NA,"CRFC Corinthians; ; Galway Corinthians Football Club",NA,"Ireland",NA,NA,NA,NA,NA,NA,"Galway_Corinthians_RFC","Galway_Corinthians_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Galway_Corinthians_RFC"
"Q3098495","Garryowen Football Club","rugby union team",1884-01-01,NA,"Garryowen; Boys in Blue; The Light Blues",NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"Garryowen_Football_Club","Garryowen_Football_Club","Garryowen_Football_Club","Garryowen_Football_Club",NA,"http://dbpedia.org/resource/Garryowen_Football_Club"
