"clubId","clubLabel","clubTypeLabel","inceptionMax","inceptionFormat","terminationMax","terminationFormat","nickmaneLabels","affiliationLabels","countryLabels","competitionLabels","homeVenueLabels","homeVenueCapacities","locationLabels","AllRugbyIDs","GoogleKnowlIDs","articleEn","articleFr","articleIt","articleEs","articleJa"
"Q3452845","Rugby Athletic Club angérien","rugby union team","1943-01-01","1943-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Saint-Jean-d'Angély",NA,"119pfqjnh",NA,"Rugby_Athletic_Club_ang%C3%A9rien",NA,NA,NA
"Q3452846","Rugby club Aubenas Vals","rugby union team","1966-01-01","1966-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Aubenas",NA,"120p9y4s","RC_Aubenas_Vals","Rugby_Club_Aubenas_Vals",NA,NA,NA
"Q3452847","RC Hyères Carqueiranne La Crau","rugby union team","2000-01-01","2000-1-1","2024-08-01","2024-8-1",NA,NA,"France",NA,NA,NA,"Hyères",NA,"11b6gk98c2",NA,"Rugby_Club_Hy%C3%A8res_Carqueiranne_La_Crau",NA,NA,NA
"Q3452848","Rugby Club Cannes Mandelieu","rugby union team",NA,NA,"2009-01-01","2009-1-1",NA,NA,"France",NA,NA,NA,"Mandelieu-la-Napoule",NA,NA,"Rugby_Club_Cannes_Mandelieu","Rugby_club_Cannes_Mandelieu",NA,NA,NA
"Q3452849","Rugby Club Châteaurenard","rugby union team","1945-01-01","1945-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Châteaurenard",NA,NA,"Rugby_Club_Ch%C3%A2teaurenard","Rugby_Club_Ch%C3%A2teaurenard",NA,NA,NA
"Q3452852","RC Nîmes","rugby union team","1963-01-01","1963-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Nîmes",NA,NA,"RC_N%C3%AEmes","Rugby_club_n%C3%AEmois",NA,NA,NA
"Q3452853","RC Orléans","rugby union team","1966-06-16","1966-6-16",NA,NA,NA,NA,"France",NA,NA,NA,"Orléans",NA,NA,"RC_Orl%C3%A9ans","Rugby_Club_Orl%C3%A9ans",NA,NA,NA
"Q3452854","Rugby Club Strasbourg","rugby union team","1970-01-01","1970-1-1","2019-02-25","2019-2-25",NA,NA,"France",NA,NA,NA,"Strasbourg",NA,"1218dl4p",NA,"Rugby_Club_Strasbourg",NA,NA,NA
"Q3452855","Rugby Club bassin d'Arcachon","rugby union team","2008-01-01","2008-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"La Teste-de-Buch",NA,"120hnnhb",NA,"Rugby_Club_bassin_d%27Arcachon",NA,NA,NA
"Q3452856","Rugby Club auxerrois","rugby union club","1970-01-01","1970-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Auxerre",NA,"1218cys7",NA,NA,NA,"Rugby_Club_Auxerrois",NA
"Q3452858","Rugby Club d'Arras","rugby union team","2000-01-01","2000-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Arras",NA,NA,"Rugby_Club_d%27Arras","Rugby_Club_Arras",NA,NA,NA
"Q3452861","Rugby Club Metz Moselle","rugby union team","1961-01-01","1961-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Metz",NA,"120x5z9k",NA,"Rugby_Club_Metz_Moselle",NA,NA,NA
"Q3452862","Rugby Club dijonnais","rugby union team","1934-01-01","1934-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Dijon",NA,"121c9zh1",NA,NA,NA,NA,NA
"Q3452865","Rugby Club Suresnes Hauts-de-Seine","rugby union team","1973-01-01","1973-1-1",NA,NA,NA,NA,"France",NA,"Stade Jean-Moulin",NA,"Suresnes",NA,"121vxmdc","RC_Suresnes","Rugby_Club_Suresnes_Hauts-de-Seine",NA,NA,NA
"Q3452866","Rugby Club Vannes","rugby union club","1950-10-15","1950-10-15",NA,NA,NA,NA,"France","Pro D2","Stade de la Rabine; Jo Courtel stadium",NA,"Vannes",NA,"121kq3td","Rugby_Club_Vannes","Rugby_club_vannetais",NA,"Rugby_Club_Vannes","RC%E3%83%B4%E3%82%A1%E3%83%B3%E3%83%8C"
"Q3452868","Rugby olympique de Grasse","rugby union team","1963-01-01","1963-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Grasse",NA,"120jx04s",NA,"Rugby_olympique_de_Grasse",NA,NA,NA
"Q3452872","Rugby olympique lunellois","rugby union club","1973-01-01","1973-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Lunel",NA,"121dc71k",NA,"Rugby_olympique_lunellois",NA,NA,NA
"Q3452875","Rugby Épernay Champagne","rugby union team","1966-01-01","1966-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Épernay",NA,"122_gc9l",NA,"Rugby_%C3%89pernay_Champagne",NA,NA,NA
"Q3459227","Sport athlétique verdunois rugby","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,"Verdun",NA,"121l5pvn",NA,"Sport_athl%C3%A9tique_verdunois_rugby",NA,NA,NA
"Q3460270","SV 08 Ricklingen","rugby union team","1908-01-01","1908-1-1",NA,NA,NA,NA,"Germany","2. Rugby-Bundesliga",NA,NA,"Hanover",NA,"11c2y2_rqp","SV_08_Ricklingen","SV_08_Ricklingen",NA,NA,NA
"Q3462337","Saint-Girons Sporting Club","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,"Saint-Girons",NA,"120z6z6r",NA,"Saint-Girons_sporting_club_Couserans",NA,NA,NA
"Q3462531","Saint-Jean-de-Luz Olympique rugby team","rugby union team","1927-01-01","1927-1-1",NA,NA,NA,NA,"France",NA,"Stade du Pavillon bleu",NA,"Saint-Jean-de-Luz",NA,"122czl1r",NA,"Saint-Jean-de-Luz_olympique_rugby",NA,NA,NA
"Q3463122","Saint-Paul Sports Rugby","rugby union team","1909-01-01","1909-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Saint-Paul-lès-Dax",NA,NA,"Saint-Paul_Sports_Rugby","Saint-Paul_sports_rugby",NA,NA,NA
"Q3463991","Saint-Médard rugby club","rugby union team","1905-01-01","1905-1-1",NA,NA,NA,NA,"France",NA,"Stade Robert-Monseau",NA,"Saint-Médard-en-Jalles",NA,"122fjygr",NA,"Saint-M%C3%A9dard_Rugby_Club",NA,NA,NA
"Q3469726","Salford Red Devils","rugby union team","1873-01-01","1873-1-1",NA,NA,NA,NA,"United Kingdom",NA,"Salford City Stadium; The Willows, Salford; New Barnes",NA,NA,NA,NA,"Salford_Red_Devils","Salford_Red_Devils_Rugby_League_Club",NA,"Salford_Red_Devils","%E3%82%B5%E3%83%AB%E3%83%95%E3%82%A9%E3%83%BC%E3%83%89%E3%83%BB%E3%83%AC%E3%83%83%E3%83%89%E3%83%87%E3%83%93%E3%83%AB%E3%82%BA"
"Q3471435","San Francisco Golden Gate RFC","rugby union team","2001-01-01","2001-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,"San Francisco",NA,NA,"San_Francisco_Golden_Gate_RFC","San_Francisco_Golden_Gate_Rugby_Football_Club",NA,NA,NA
"Q3471485","San Gregorio Catania Rugby","rugby union team","1990-01-01","1990-1-1","2013-01-01","2013-1-1",NA,"Italian Rugby Federation","Italy",NA,NA,NA,NA,NA,NA,"San_Gregorio_Catania_Rugby","San_Gregorio_Catania_Rugby","San_Gregorio_Catania_Rugby",NA,NA
"Q3472221","Sangmu","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q3473792","Saskatchewan Prairie Fire","rugby union team",NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Saskatchewan_Prairie_Fire","Prairie_Fire_Rugby_Football_Club",NA,NA,NA
"Q3486559","Slava Moscow","rugby union club","1974-01-01","1974-1-1",NA,NA,NA,NA,"Russia",NA,NA,NA,NA,NA,NA,"Slava_Moscow","Slava_Moscou",NA,NA,NA
"Q3492311","Southern Districts Rugby Club","rugby union team","1989-01-01","1989-1-1",NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Southern_Districts_Rugby_Club","Southern_Districts_Rugby_Club",NA,NA,"%E3%82%B5%E3%82%B6%E3%83%B3%E3%83%87%E3%82%A3%E3%82%B9%E3%83%88%E3%83%AA%E3%82%AF%E3%83%84RC"
"Q3492339","Souths Rugby","rugby union team","1948-01-01","1948-1-1",NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Souths_Rugby","Souths_Rugby",NA,NA,NA
"Q3492488","Soyaux Angoulême XV Charente","rugby union team","2010-07-24","2010-7-24",NA,NA,NA,"French Rugby Federation","France","Pro D2","Stade Chanzy","8000","Angoulême",NA,"122cc17d","Soyaux_Angoul%C3%AAme_XV_Charente","Soyaux_Angoul%C3%AAme_XV_Charente",NA,"Soyaux_Angoul%C3%AAme_XV_Charente","%E3%82%BD%E3%83%A8%E3%83%BC%E3%83%BB%E3%82%A2%E3%83%B3%E3%82%B0%E3%83%AC%E3%83%BC%E3%83%A0XV%E3%82%B7%E3%83%A3%E3%83%A9%E3%83%B3%E3%83%88"
"Q3492730","Spartak GM Moscow","rugby union club","1936-01-01","1936-1-1",NA,NA,NA,NA,"Russia",NA,NA,NA,NA,NA,NA,"Spartak_GM_Moscow","Spartak_GM",NA,NA,NA
"Q3493859","Sport athlétique hagetmautien","rugby union team","1919-10-26","1919-10-26",NA,NA,NA,NA,"France",NA,NA,NA,"Hagetmau",NA,"122sgc56",NA,"Sport_athl%C3%A9tique_hagetmautien",NA,NA,NA
"Q3493863","SA Saint-Sever","rugby union team","1905-01-01","1905-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Saint-Sever",NA,"121v782g",NA,"Sport_athl%C3%A9tique_saint-s%C3%A9verin_rugby",NA,NA,NA
"Q3493865","Sport athlétique mauléonais","rugby union team","1905-01-01","1905-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Mauléon",NA,"1238s6g4",NA,"Sport_athl%C3%A9tique_maul%C3%A9onais",NA,NA,NA
"Q3494120","Sporting club appaméen","rugby union team","1904-01-01","1904-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Pamiers",NA,"121_jmsg",NA,"Sporting_Club_appam%C3%A9en",NA,NA,NA
"Q3494122","Sporting Club brivadois","rugby union team","1933-01-01","1933-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Brioude",NA,"1239_8dp",NA,"Sporting_Club_brivadois",NA,NA,NA
"Q3494126","Sporting club tulliste","rugby union team","1904-01-01","1904-1-1",NA,NA,NA,NA,"France",NA,"Stade Alexandre-Cueille",NA,"Tulle",NA,"12dpwf79w",NA,"Sporting_Club_Tulle_Corr%C3%A8ze",NA,NA,NA
"Q3494127","Sporting Club universitaire de France rugby","rugby union team","1895-01-01","1895-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"17th arrondissement of Paris",NA,"120x67vn",NA,"Sporting_Club_universitaire_de_France_rugby",NA,NA,NA
"Q3494132","Sporting Club nazairien","rugby union team","1908-01-01","1908-1-1","2016-11-09","2016-11-9",NA,NA,"France",NA,NA,NA,"Saint-Nazaire",NA,"122dldyp",NA,"Sporting_nazairien_rugby",NA,NA,NA
"Q3495283","St. Louis Bombers Rugby Football Club","rugby union team","1962-01-01","1962-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"St._Louis_Bombers_Rugby_Football_Club","St._Louis_Bombers_Rugby_Football_Club",NA,NA,NA
"Q3495318","St George","rugby union team","1906-01-01","1906-1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113qbqkq2",NA,"St_George_rugby",NA,NA,NA
"Q3495842","Stade Rodez Aveyron","rugby union team","1902-01-01","1902-1-1","2019-01-01","2019-1-1",NA,NA,"France",NA,"Stade Paul-Lignon",NA,"Rodez",NA,NA,"Stade_Rodez_Aveyron","Stade_Rodez_Aveyron",NA,NA,NA
"Q3495929","Stade Bagnérais","rugby union team","1912-01-01","1912-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Bagnères-de-Bigorre",NA,NA,"Stade_Bagn%C3%A9rais","Stade_bagn%C3%A9rais",NA,NA,NA
"Q3495932","Stade beaumontois Lomagne rugby","rugby union team","1903-01-01","1903-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Beaumont-de-Lomagne",NA,"1216x1j4",NA,"Stade_beaumontois_Lomagne_rugby",NA,NA,NA
"Q3495934","Stade Bordelais","rugby union team","1889-07-18","1889-7-18",NA,NA,NA,NA,"France",NA,NA,NA,"Le Bouscat",NA,NA,"Stade_Bordelais","Stade_bordelais_(rugby_%C3%A0_XV)",NA,NA,NA
"Q3496060","Stade Dijonnais Côte D'Or","rugby union team","1923-01-01","1923-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Longvic",NA,"122j3mx9","Stade_Dijonnais_C%C3%B4te_D%27Or","Stade_dijonnais",NA,NA,NA
"Q3496061","Stade domontois rugby club","rugby union club","1970-01-01","1970-1-1",NA,NA,NA,NA,"France",NA,"Stade Omnisports des Fauvettes",NA,"Domont",NA,NA,NA,"Stade_domontois_rugby_club",NA,NA,NA
"Q3496123","Stade hendayais rugby","rugby union team","1908-01-01","1908-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Hendaye",NA,"122np64f",NA,"Stade_hendayais_rugby",NA,NA,NA
"Q3496125","Stade Langonnais","rugby union team","1904-01-01","1904-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Langon",NA,"121j1yqm",NA,"Stade_langonnais",NA,NA,NA
"Q3496127","Stade lavelanétien","rugby union team","1920-01-01","1920-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Lavelanet",NA,"121dcvk6",NA,"Stade_lavelan%C3%A9tien",NA,NA,NA
"Q3496190","Stade Nabeulien","rugby union club","1936-01-01","1936-1-1",NA,NA,NA,NA,"Tunisia",NA,NA,NA,"Nabeul",NA,"1213_8vr",NA,"Stade_nabeulien_(rugby_%C3%A0_XV)",NA,NA,NA
"Q3496194","Stade Nantais","rugby union team","1907-01-01","1907-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Nantes",NA,"1213jb7x","Stade_Nantais","Stade_nantais",NA,NA,NA
"Q3496202","Rugby Nice Côte d'Azur Université-Racing","rugby union team","2001-01-01","2001-1-1","2012-06-01","2012-6-1",NA,NA,"France",NA,NA,NA,"Nice",NA,NA,"Rugby_Nice_C%C3%B4te_d%27Azur_Universit%C3%A9-Racing","Rugby_Nice_C%C3%B4te_d%27Azur",NA,NA,NA
"Q3496206","Stade Olympique Chambérien Rugby","rugby union team","1943-01-01","1943-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Chambéry",NA,"1218d8m3","Stade_Olympique_Chamb%C3%A9rien_Rugby","Stade_olympique_de_Chamb%C3%A9ry_rugby",NA,NA,NA
"Q3496217","Stade olympique millavois rugby Aveyron","rugby union club","1903-01-01","1903-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Millau",NA,"120qklpt",NA,"Stade_olympique_millavois_rugby_Aveyron",NA,NA,NA
"Q3496225","Stade Poitevin Rugby","rugby union team","1900-01-01","1900-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Poitiers",NA,NA,"Stade_Poitevin_Rugby","Stade_poitevin_rugby",NA,NA,NA
"Q3496236","Stade rennais rugby","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,"Rennes",NA,"121qmlvq",NA,"Stade_rennais_rugby",NA,NA,NA
"Q3496238","Rouen Normandie Rugby","rugby union team","2009-01-01","2009-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Rouen",NA,"1224td4r","Rouen_Normandie_Rugby","Rouen_Normandie_Rugby",NA,NA,"%E3%83%AB%E3%83%BC%E3%82%A2%E3%83%B3%E3%83%BB%E3%83%8E%E3%83%AB%E3%83%9E%E3%83%B3%E3%83%87%E3%82%A3%E3%83%BC%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
"Q3499334","Stewart's Melville RFC","rugby union team","1875-01-01","1875-1-1",NA,NA,NA,NA,"United Kingdom",NA,"Inverleith Sports Ground",NA,NA,NA,NA,"Stewart%27s_Melville_RFC","Stewart%27s_Melville_Rugby_Football_Club",NA,NA,NA
"Q3499557","Stirling County RFC","rugby union team","1880-01-01","1880-1-1",NA,NA,NA,"Scottish Rugby Union","United Kingdom","Scottish Premiership","Bridgehaugh Park","4000",NA,NA,NA,"Stirling_County_RFC","Stirling_County_Rugby_Football_Club","Stirling_County_Rugby_Football_Club","Stirling_County_RFC",NA
"Q3499631","RC Sparta Prague","rugby union team","1928-08-28","1928-8-28",NA,NA,NA,NA,"Czech Republic",NA,NA,NA,NA,NA,NA,"RC_Sparta_Prague",NA,"RC_Sparta_Praha",NA,NA
"Q3502793","Praga Rugby","rugby union club","1944-01-01","1944-1-1",NA,NA,NA,NA,"Czech Republic","KB Extraliga",NA,NA,NA,NA,NA,"Praga_Rugby",NA,NA,NA,NA
"Q3503940","Sunnybank Rugby","rugby union club","1969-01-01","1969-1-1",NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Sunnybank_Rugby","Sunnybank_Rugby",NA,NA,NA
"Q3503982","Sunshine Coast Stingrays","rugby union team","2005-01-01","2005-1-1",NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Sunshine_Coast_Stingrays","Sunshine_Coast_Stingrays",NA,NA,NA
"Q3503997","Tokyo Suntory Sungoliath","rugby union club","1980-01-01","1980-1-1",NA,NA,NA,NA,"Japan",NA,NA,NA,NA,NA,NA,"Tokyo_Sungoliath","Tokyo_Sungoliath",NA,"Tokyo_Sungoliath","%E6%9D%B1%E4%BA%AC%E3%82%B5%E3%83%B3%E3%83%88%E3%83%AA%E3%83%BC%E3%82%B5%E3%83%B3%E3%82%B4%E3%83%AA%E3%82%A2%E3%82%B9"
"Q3504335","Gimnasia y Esgrima de Buenos Aires","rugby union club","1880-01-01","1880-1-1",NA,NA,NA,"Unión de Rugby de Buenos Aires","Argentina",NA,"Estadio GEBA",NA,"Buenos Aires",NA,NA,"Gimnasia_y_Esgrima_de_Buenos_Aires","Gimnasia_y_Esgrima_de_Buenos_Aires",NA,"Club_de_Gimnasia_y_Esgrima_(Buenos_Aires)",NA
"Q3505813","Suttonians RFC","rugby union team","1924-01-01","1924-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA,"Suttonians_RFC","Suttonians_Rugby_Football_Club",NA,NA,NA
"Q3506788","RC Říčany","rugby union team","1944-01-01","1944-1-1",NA,NA,NA,NA,"Czech Republic",NA,NA,NA,NA,NA,NA,"RC_%C5%98%C3%AD%C4%8Dany",NA,NA,NA,NA
"Q3506818","Sydney Stars","rugby union team","2007-01-01","2007-1-1","2015-01-01","2015-1-1",NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Sydney_Stars","Sydney_Stars",NA,NA,NA
"Q3506850","Sydney University Football Club","rugby union club","1863-01-01","1863-1-1",NA,NA,NA,NA,"Australia",NA,NA,NA,"Camperdown",NA,NA,"Sydney_University_Football_Club","Sydney_University_Football_Club",NA,NA,"%E3%82%B7%E3%83%89%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%A6%E3%83%8B%E3%83%B4%E3%82%A1%E3%83%BC%E3%82%B7%E3%83%86%E3%82%A3FC"
"Q3507248","RC Tatra Smíchov","rugby union team","1958-01-01","1958-1-1",NA,NA,NA,NA,"Czech Republic",NA,NA,NA,NA,NA,NA,"RC_Tatra_Sm%C3%ADchov",NA,"RC_Tatra_Sm%C3%ADchov","Tatra_Sm%C3%ADchov",NA
"Q3512374","TSV Handschuhsheim","rugby union club","1949-01-01","1949-1-1",NA,NA,NA,NA,"Germany","Rugby-Bundesliga",NA,NA,NA,NA,NA,"TSV_Handschuhsheim","TSV_Handschuhsheim",NA,NA,NA
"Q3512623","TV Pforzheim","rugby union team","1834-01-01","1834-1-1",NA,NA,NA,NA,NA,"Rugby-Bundesliga",NA,NA,NA,NA,NA,"TV_Pforzheim","TV_Pforzheim",NA,NA,NA
"Q3518327","Terenure College RFC","rugby union team",NA,NA,NA,NA,NA,NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"Terenure_College_RFC","Terenure_College_Rugby_Football_Club",NA,"Terenure_College_RFC",NA
"Q3525745","Thomond RFC","rugby union team","1944-09-01","1944-9-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA,"Thomond_RFC","Thomond_Rugby_Football_Club",NA,NA,NA
"Q3532391","Toronto Welsh RFC","rugby union club","1961-01-01","1961-1-1",NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,NA,"Toronto_Welsh_Rugby_Football_Club",NA,NA,NA
"Q3532393","Toronto Rebellion","rugby union team","1972-01-01","1972-1-1",NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Toronto_Xtreme","Toronto_Rebellion",NA,NA,NA
"Q3532617","Toshiba Brave Lupus","rugby union club","1948-01-01","1948-1-1",NA,NA,NA,NA,"Japan","Japan Rugby League One",NA,NA,"Fuchū",NA,NA,"Toshiba_Brave_Lupus_Tokyo","Toshiba_Brave_Lupus_Tokyo",NA,"Toshiba_Brave_Lupus_Tokyo","%E6%9D%B1%E8%8A%9D%E3%83%96%E3%83%AC%E3%82%A4%E3%83%96%E3%83%AB%E3%83%BC%E3%83%91%E3%82%B9%E6%9D%B1%E4%BA%AC"
"Q3532922","Football club TOAC TOEC rugby","rugby union team","1995-01-01","1995-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Toulouse",NA,"1234ncqc",NA,"TOEC_TOAC_FCT_Rugby",NA,NA,NA
"Q3534154","Tournefeuille rugby XV","rugby union team","1977-01-01","1977-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Tournefeuille",NA,"120htjpj",NA,"Association_sportive_Tournefeuille_rugby",NA,NA,NA
"Q3542708","Club Atlético Adelante","rugby union club","1919-01-01","1919-1-1",NA,NA,NA,NA,"Argentina",NA,NA,NA,"Reconquista",NA,NA,"Club_Atl%C3%A9tico_Adelante",NA,NA,"Club_Atl%C3%A9tico_Adelante_Reconquista",NA
"Q3547458","USV Potsdam Rugby","rugby union team","1988-01-01","1988-1-1",NA,NA,NA,NA,"Germany","Rugby-Bundesliga; 2. Rugby-Bundesliga",NA,NA,NA,NA,NA,"USV_Potsdam_Rugby","USV_Potsdam_Rugby",NA,NA,NA
"Q3550009","Union Sigean Port-la-Nouvelle","rugby union team","1992-01-01","1992-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Sigean",NA,"1237k4n2",NA,"Union_Sigean_Port-la-Nouvelle",NA,NA,NA
"Q3550034","UA Libourne","rugby union team","1893-01-01","1893-1-1","2016-01-01","2016-1-1",NA,NA,"France",NA,"Stade Jean-Antoine Moueix",NA,"Libourne",NA,"120pnm4m",NA,"Union_athl%C3%A9tique_libournaise",NA,NA,NA
"Q3550478","Union sportive Annecy","rugby union team","1898-01-01","1898-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Annecy",NA,"121y01pt",NA,"Union_sportive_Annecy_rugby",NA,NA,NA
"Q3550481","US Bergerac","rugby union team","1902-02-01","1902-2-1",NA,NA,NA,NA,"France",NA,"Stade Gaston-Simounet",NA,"Bergerac",NA,"121d1sct",NA,"Union_sportive_Bergerac_rugby_vall%C3%A9e_de_la_Dordogne",NA,NA,NA
"Q3550488","Union sportive Fumel Libos","rugby union team","1908-01-01","1908-1-1","2019-06-06","2019-6-6",NA,NA,"France",NA,NA,NA,"Fumel",NA,"1236mw1z",NA,"Union_sportive_Fumel_Libos",NA,NA,NA
"Q3550490","Union sportive Marmande rugby","rugby union team","1911-01-01","1911-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Marmande",NA,"122s8wg9",NA,"Union_sportive_Marmande_rugby",NA,NA,NA
"Q3550494","Union sportive Montmélian rugby","rugby union club","1912-01-01","1912-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Montmélian",NA,"122czwx5",NA,"Union_sportive_Montm%C3%A9lian_rugby",NA,NA,NA
"Q3550496","Union sportive Morlaàs","rugby union club","1932-01-01","1932-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Morlaàs",NA,"120xv2td",NA,"Union_sportive_Morla%C3%A0s_rugby",NA,NA,NA
"Q3550500","Union sportive Nafarroa","rugby union team","2003-09-01","2003-9-1",NA,NA,NA,NA,"France",NA,NA,NA,"Saint-Jean-Pied-de-Port",NA,"121_5z0p",NA,"Union_sportive_Nafarroa",NA,NA,NA
"Q3550504","Union sportive Orthez rugby","rugby union team","1903-01-01","1903-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Orthez",NA,"121vfcct",NA,"Union_sportive_Orthez_rugby",NA,NA,NA
"Q3550509","US Tours Rugby","rugby union team","1898-01-01","1898-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Tours",NA,NA,"US_Tours_Rugby","Union_sportive_Tours_rugby",NA,NA,NA
"Q3550510","US Quillan","rugby union team","1902-01-01","1902-1-1","2014-01-01","2014-1-1",NA,NA,"France",NA,NA,NA,"Quillan",NA,NA,"US_Quillan","Union_sportive_Quillan_Haute_vall%C3%A9e",NA,NA,NA
"Q3550516","Union Sportive Tyrosse Rugby Côte Sud","rugby union team","1919-06-24","1919-6-24",NA,NA,NA,NA,"France",NA,NA,NA,"Saint-Vincent-de-Tyrosse",NA,NA,"Union_Sportive_Tyrosse_Rugby_C%C3%B4te_Sud","Union_sportive_Tyrosse_rugby_C%C3%B4te_sud",NA,NA,NA
"Q3550519","Union sportive beaurepairoise","rugby union team","1908-09-17","1908-9-17",NA,NA,NA,NA,"France",NA,NA,NA,"Beaurepaire",NA,"122mq_ck",NA,"Union_sportive_beaurepairoise",NA,NA,NA
"Q3550520","Union sportive carmausine","rugby union team","1906-01-01","1906-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Carmaux",NA,"12340vt9",NA,"Union_sportive_carmausine",NA,NA,NA
"Q3550526","US Carcassonne","rugby union club","1899-01-01","1899-1-1",NA,NA,NA,NA,"France","Pro D2","Stade d'Albert Domec",NA,"Carcassonne",NA,NA,"US_Carcassonne","Union_sportive_carcassonnaise_XV",NA,"US_Carcassonne","US%E3%82%AB%E3%83%AB%E3%82%AB%E3%82%BD%E3%83%B3%E3%83%8C"
"Q3550573","US L'Isle-Jourdain","rugby union team","1907-01-01","1907-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"L'Isle-Jourdain",NA,"121bd1d2",NA,"Union_sportive_lisloise_rugby",NA,NA,NA
"Q3550588","USON Nevers","rugby union team","1903-08-01","1903-8-1",NA,NA,NA,NA,"France","Pro D2",NA,NA,"Nevers",NA,"120w8c3f","USON_Nevers","USON_Nevers_Rugby",NA,NA,"USON%E3%83%8C%E3%83%B4%E3%82%A7%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC"
"Q3550596","Union sportive seynoise","rugby union club","1902-01-01","1902-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"La Seyne-sur-Mer",NA,"12156nnl",NA,"Union_sportive_seynoise",NA,NA,NA
"Q3550597","Union sportive testerine","rugby union team","1905-01-01","1905-1-1","2008-01-01","2008-1-1",NA,NA,"France",NA,NA,NA,"La Teste-de-Buch",NA,"121hxrtw",NA,"Union_sportive_testerine",NA,NA,NA
"Q3550598","Union sportive thuirinoise","rugby union team","1911-01-01","1911-1-1",NA,NA,NA,NA,"France",NA,NA,NA,"Thuir",NA,"121m85c3",NA,"Union_sportive_thuirinoise",NA,NA,NA
"Q3551336","University College Cork RFC","rugby union team","1872-01-01","1872-1-1",NA,NA,NA,NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"University_College_Cork_R.F.C.","University_College_Cork_Rugby_Football_Club",NA,NA,NA
