"wikidataId","fullName","esName","esFullName","birthDate","birthPlace","birthPlaceWP","deathDate","deathPlace","deathPlaceWP","height","weight","positions","positionsWP","citizenship"
"Q519164","Wenceslas Lauret","Wenceslas Lauret",NA,"28 de marzo de 1989","Francia","/wiki/Francia",NA,NA,NA,188,103,"Openside Flanker",NA,"France"
"Q519358","Alex Cuthbert","Alex Cuthbert","Alexander Charles G. Cuthbert","5 de abril de 1990","Gloucester","/wiki/Gloucester",NA,NA,NA,198,103,"Winger",NA,"England"
"Q519589","Mike Phillips","Mike Phillips",NA,"29 de agosto de 1982","Carmarthen","/wiki/Carmarthen",NA,NA,NA,191,101,"Scrum-Half",NA,"United Kingdom"
"Q521927","Brad Thorn","Brad Thorn","Bradley Carnegie Thorn","3 de febrero de 1975","Dunedin","/wiki/Dunedin",NA,NA,NA,196,119,"2nd Row",NA,"New Zealand"
"Q522429","Ned Haig","Ned Haig","Edward Haig","7 de diciembre de 1858","Jedburgh","/wiki/Jedburgh","29 de marzo de 1939","Melrose","/wiki/Melrose_(Escocia)",NA,NA,"Scrum-Half",NA,"Scotland"
"Q525873","Shane Williams","Shane Williams","Shane Mark Williams","26 de febrero de 1977","Swansea","/wiki/Swansea",NA,NA,NA,170,77,"Winger",NA,"Wales"
"Q526295","Andy Irvine","Andy Irvine","Andrew Robertson Irvine","16 de septiembre de 1951","Edimburgo","/wiki/Edimburgo",NA,NA,NA,178,83,"Fullback",NA,"Scotland"
"Q528784","Wynand Olivier","Wynand Olivier",NA,"11 de junio de 1983","Welkom","/wiki/Welkom",NA,NA,NA,186,93,"Centre",NA,"South Africa"
"Q531221","Emyr Wyn Lewis","Emyr Lewis","Emyr Wyn Lewis","3 de octubre de 1982","Swansea","/wiki/Swansea",NA,NA,NA,182,110,NA,NA,NA
"Q532570","Wyatt Crockett","Wyatt Crockett","Wyatt William Vogels Crockett","24 de enero de 1983","Burwood,",NA,NA,NA,NA,193,116,"Prop",NA,"New Zealand"
"Q537574","Oscar Collodo","Oscar Collodo",NA,"16 de agosto de 1958","Berna","/wiki/Berna",NA,NA,NA,180,85,"Fly-Half",NA,"Switzerland"
"Q537903","Levan Datunashvili","Levan Datunashvili",NA,"18 de enero de 1983","Tiflis","/wiki/Tiflis",NA,NA,NA,196,114,"2nd Row",NA,"U.S.S.R."
"Q537933","Joe Warbrick","Joe Warbrick","Joseph Astbury Warbrick","1 de enero de 1862","Rotorua","/wiki/Rotorua","30 de agosto de 1903","Géiser Waimangu","/wiki/G%C3%A9iser_Waimangu",180,90,"Fullback",NA,"New Zealand"
"Q540685","Stu Wilson","Stu Wilson","Stuart Sinclair Wilson","22 de julio de 1954","Gore","/wiki/Gore_(Nueva_Zelanda)",NA,NA,NA,183,86,"Winger",NA,"New Zealand"
"Q541164","Bryan Williams","Bryan Williams","Bryan George Williams","3 de octubre de 1950","Auckland","/wiki/Auckland",NA,NA,NA,179,89,"Winger",NA,"New Zealand"
"Q542332","Paul Williams","Paul Williams","Paul Bryan Williams","22 de abril de 1983","Auckland","/wiki/Auckland",NA,NA,NA,187,95,"Centre",NA,"New Zealand"
"Q542948","Federico Nicolás Sánchez","Nicolás Sánchez",NA,"26 de octubre de 1988","San Miguel de Tucumán","/wiki/San_Miguel_de_Tucum%C3%A1n",NA,NA,NA,175,83,"Fly-Half",NA,"Argentina"
"Q543135","Patrice Lagisquet","Patrice Lagisquet",NA,"4 de septiembre de 1962","Arcachón","/wiki/Arcach%C3%B3n",NA,NA,NA,183,80,"Winger",NA,"France"
"Q544142","Eoin Reddan","Eoin Reddan",NA,"20 de noviembre de 1980","Limerick","/wiki/Limerick",NA,NA,NA,176,83,"Scrum-Half",NA,"Ireland"
"Q544444","Brett Papworth","Brett Papworth","Brett W. Papworth","5 de noviembre de 1963","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,180,85,"Centre",NA,"Australia"
"Q544594","Tony Daly","Tony Daly","Anthony John Daly","7 de marzo de 1966","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,178,103,"Prop",NA,"Australia"
"Q546277","André Pretorius","André Pretorius","André Stefan Pretorius","29 de diciembre de 1978","Johannesburgo","/wiki/Johannesburgo",NA,NA,NA,176,90,"Fly-Half",NA,"South Africa"
"Q549490","Anthony Foley","Anthony Foley","Anthony Gerard Foley","30 de octubre de 1973","Limerick","/wiki/Limerick","16 de octubre de 2016","Suresnes","/wiki/Suresnes",190,105,"Number 8",NA,"Ireland"
"Q568655","Joseph Roffo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q573987","Dave Gallaher","Dave Gallaher",NA,"30 de octubre de 1873",NA,NA,"4 de octubre de 1917",NA,NA,183,85,"Hooker",NA,"Ireland"
"Q579257","Nicolas Mas","Nicolas Mas",NA,"25 de mayo de 1980","Perpiñán","/wiki/Perpi%C3%B1%C3%A1n",NA,NA,NA,180,108,"Prop",NA,"France"
"Q579573","Louis Picamoles","Louis Picamoles",NA,"5 de febrero de 1986","París","/wiki/Par%C3%ADs",NA,NA,NA,192,113,"Number 8",NA,"France"
"Q582826","Nando Parrado","Fernando Parrado",NA,"9 de diciembre de 1949","Montevideo","/wiki/Montevideo",NA,NA,NA,NA,NA,NA,NA,NA
"Q584317","Mervyn Davies","Mervyn Davies","Thomas Mervyn Davies","9 de diciembre de 1946","Swansea","/wiki/Swansea","15 de marzo de 2012","Swansea",NA,193,100,"Number 8",NA,"Wales"
"Q586437","Jason Robinson","Jason Robinson","Jason Thorpe Robinson","30 de julio de 1974","Leeds","/wiki/Leeds",NA,NA,NA,173,81,"Winger; Centre",NA,"England"
"Q588193","Felipe Contepomi","Felipe Contepomi",NA,"20 de agosto de 1977","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,180,90,"Fly-Half; Centre",NA,"Argentina"
"Q590826","Rory Lamont","Rory Lamont","Rory Patrick Lamont","10 de octubre de 1982","Perth","/wiki/Perth_(Escocia)",NA,NA,NA,188,100,"Fullback",NA,"Scotland"
"Q591370","Serge Betsen","Serge Betsen","Serge Betsen Tchoua","25 de marzo de 1974","Región del Sudoeste","/wiki/Regi%C3%B3n_del_Sudoeste_(Camer%C3%BAn)",NA,NA,NA,182,96,"3rd Row",NA,"Cameroon"
"Q594828","Peter Grigg","Peter Grigg","Peter Clive Grigg","20 de julio de 1958","Queensland","/wiki/Queensland",NA,NA,NA,NA,NA,"Centre; Winger",NA,"Australia"
"Q597161","Butch James","Butch James","Andrew David James","8 de enero de 1979","Johannesburgo","/wiki/Johannesburgo",NA,NA,NA,185,100,"Fly-Half",NA,"South Africa"
"Q598270","Robert Ebersohn","Robert Ebersohn","Robert Thompson Ebersohn","23 de febrero de 1989","Bloemfontein","/wiki/Bloemfontein",NA,NA,NA,180,87,"Centre",NA,"South Africa"
"Q598568","Robbie Brink","Robby Brink","Robert Andrew Brink","21 de julio de 1971","Pretoria","/wiki/Pretoria",NA,NA,NA,195,112,"3rd Row",NA,"South Africa"
"Q599061","Yoann Maestri","Yoann Maestri",NA,"14 de enero de 1988","Hyères (Var)",NA,NA,NA,NA,200,119,"2nd Row",NA,"France"
"Q600196","Sean Fitzpatrick","Sean Fitzpatrick","Sean Brian Thomas Fitzpatrick","4 de junio de 1963","Auckland","/wiki/Auckland",NA,NA,NA,183,105,"Hooker",NA,"New Zealand"
"Q601678","Ben Youngs","Ben Youngs","Benjamin Ryder Youngs","5 de septiembre de 1989","Norwich","/wiki/Norwich",NA,NA,NA,178,92,"Scrum-Half",NA,"England"
"Q607384","Mirco Bergamasco","Mirco Bergamasco",NA,"23 de febrero de 1983","Padua","/wiki/Padua",NA,NA,NA,180,90,"Centre; Winger; Fullback",NA,"Italy"
"Q610400","Theuns Kotzé","Theuns Kotzé","Theuns Andries Willem Kotzé","16 de julio de 1987","Karasburg","/wiki/Karasburg",NA,NA,NA,181,90,"Scrum-Half",NA,"Namibia"
"Q614602","Roberto Canessa","Roberto Canessa",NA,"17 de enero de 1953","Montevideo","/wiki/Montevideo",NA,NA,NA,NA,NA,NA,NA,NA
"Q614928","Cliff Morgan","Cliff Morgan","Clifford Isaac Morgan","7 de abril de 1930","Trebanog","/w/index.php?title=Trebanog&action=edit&redlink=1","29 de agosto de 2013","Bembridge","/wiki/Bembridge",165,71,"Fly-Half",NA,"Wales"
"Q616217","Santiago González Bonorino","González Bonorino","Santiago Hernán González Bonorino","5 de mayo de 1975","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,183,116,"Prop",NA,"Argentina"
"Q616384","Haralambie Dumitraș","Hari Dumitraș","Haralambie Dumitraș","11 de febrero de 1960","Bucarest","/wiki/Bucarest",NA,NA,NA,191,110,"Number 8",NA,"Romania"
"Q630058","Derick Hougaard","Derick Hougaard","Derick Jacobus Hougaard","4 de enero de 1983","Provincia Occidental del Cabo","/wiki/Provincia_Occidental_del_Cabo",NA,NA,NA,175,85,"Fly-Half",NA,"South Africa"
"Q635697","Constantin Henriquez","Constantin Henriquez",NA,"1880 o años 1870","Puerto Paz","/wiki/Port-de-Paix","1 de febrero de 1942","Puerto Príncipe","/wiki/Puerto_Pr%C3%ADncipe",NA,NA,"Number 8",NA,"Haiti"
"Q635864","Dan Cole","Dan Cole","Daniel Richard Cole","9 de mayo de 1987","Leicester","/wiki/Leicester",NA,NA,NA,189,118,"Prop",NA,"England"
"Q639951","Octavio Bartolucci","Octavio Bartolucci",NA,"8 de marzo de 1975","Rosario","/wiki/Rosario_(Argentina)",NA,NA,NA,196,90,"Winger",NA,"Argentina"
"Q641999","Will Genia","Will Genia","Sanchez William Genia","17 de enero de 1988","Puerto Moresby","/wiki/Puerto_Moresby",NA,NA,NA,174,82,"Scrum-Half",NA,"Papua New Guinea"
"Q642380","Colin Meads","Colin Meads","Colin Earl Meads","3 de junio de 1936","Cambridge","/wiki/Cambridge_(Nueva_Zelanda)","20 de agosto de 2017","Te Kūiti (",NA,192,102,"2nd Row",NA,"New Zealand"
"Q645540","Nicolás Fernández Miranda","N. Fernández Miranda","Nicolás Fernández Miranda","25 de noviembre de 1972","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,177,84,"Scrum-Half",NA,"Argentina"
"Q650640","Frantz Reichel","Medallero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q651186","Gordon Brown","Gordon Brown","Gordon Lamont Brown","1 de noviembre de 1947","Troon","/wiki/Troon_(South_Ayrshire)","19 de marzo de 2001","Troon","/wiki/Troon_(South_Ayrshire)",196,110,"2nd Row",NA,"Scotland"
"Q651983","Gary Whetton","Gary Whetton","Gary William Whetton","15 de diciembre de 1959","Auckland","/wiki/Auckland",NA,NA,NA,198,105,"2nd Row",NA,"New Zealand"
"Q660403","Jean Prat","Jean Prat",NA,"1 de agosto de 1923","Lourdes","/wiki/Lourdes_(Altos_Pirineos)","25 de febrero de 2005","Tarbes","/wiki/Tarbes",178,85,"3rd Row",NA,"France"
"Q665978","Diego Cash","Diego Cash","Diego María Cash","10 de agosto de 1961","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,183,98,"Prop",NA,"Argentina"
"Q667796","Akona Ndungane","Akona Ndungane","Akona Zilindlovu Ndungane","20 de febrero de 1981","Mthatha","/wiki/Mthatha",NA,NA,NA,183,93,"Winger",NA,"South Africa"
"Q670241","Vladimir Aïtoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q677419","Kitch Christie","Kitch Christie","George Moir Christie","31 de enero de 1940","Johannesburgo","/wiki/Johannesburgo","22 de abril de 1998","Pretoria","/wiki/Pretoria",185,90,"3rd Row",NA,"South Africa"
"Q679613","Ben McCalman","Ben McCalman","Benjamin McCalman","18 de marzo de 1988","Dubbo","/wiki/Dubbo",NA,NA,NA,192,108,"2nd Row",NA,"Australia"
"Q680326","Matías Corral","Matías Corral",NA,"10 de agosto de 1968","San Isidro (Buenos Aires)","/wiki/San_Isidro_(Buenos_Aires)",NA,NA,NA,181,95,"Prop",NA,NA
"Q680818","Billy Twelvetrees","Billy Twelvetrees","William Wesley Twelvetrees","15 de noviembre de 1988","Chichester","/wiki/Chichester",NA,NA,NA,193,83,"Centre",NA," England"
"Q681795","Émile Sarrade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q690625","Didier Camberabero","Didier Camberabero",NA,"9 de enero de 1961","Valence","/wiki/Valence_(Dr%C3%B4me)",NA,NA,NA,175,70,"Fly-Half",NA,"France"
"Q690729","Vilimoni Delasau","Vilimoni Delasau","Vilimoni Waqatabu Delasau","12 de julio de 1977","Ba","/wiki/Ba_(Fiyi)",NA,NA,NA,190,99,"Winger",NA,"Fiji"
"Q692832","Hendrik le Roux","Hennie le Roux","Hendrik Pieter Le Roux","10 de julio de 1967","Grahamstown","/wiki/Grahamstown",NA,NA,NA,175,80,"Centre",NA,"South Africa"
"Q693345","Marius Hurter","Marius Hurter","Marius Hofmeyr Hurter","8 de octubre de 1970","Potchefstroom","/wiki/Potchefstroom",NA,NA,NA,187,121,"Prop",NA,"South Africa"
"Q707683","Marcello Fiasconaro","Marcello Fiasconaro",NA,"19 de julio de 1949","Ciudad del Cabo","/wiki/Ciudad_del_Cabo",NA,NA,NA,NA,NA,NA,NA,"South Africa; Italy"
"Q715091","Jacques Fouroux","Jacques Fouroux",NA,"24 de julio de 1947","Auch","/wiki/Auch","17 de diciembre de 2005","Auch","/wiki/Auch",163,70,"Scrum-Half",NA,"France"
"Q715492","Arturo Rodríguez","Arturo Rodríguez Jurado",NA,"26 de mayo de 1907","San Luis","/wiki/San_Luis_(Argentina)","21 de noviembre de 1982",NA,NA,NA,NA,NA,NA,"Argentina"
"Q716246","Peter MacKay","Peter MacKay",NA,"27 de septiembre de 1965","New Glasgow (",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q718533","Owen Farrell","Owen Farrell","Owen Andrew Farrell","24 de septiembre de 1991","Wigan","/wiki/Wigan",NA,NA,NA,188,96,"Fly-Half; Centre",NA,"England"
"Q722819","Leon MacDonald","Leon MacDonald","Leon Raymond MacDonald","21 de diciembre de 1977","Blenheim","/wiki/Blenheim_(Nueva_Zelanda)",NA,NA,NA,181,96,"Fullback",NA,"New Zealand"
"Q723044","Grant Fox","Grant Fox","Grant James Fox","16 de junio de 1962","Nueva Plymouth","/wiki/Nueva_Plymouth_(Nueva_Zelanda)",NA,NA,NA,175,72,"Fly-Half",NA,"New Zealand"
"Q723121","Byron Kelleher","Byron Kelleher","Byron Terence Kelleher","3 de diciembre de 1976","Dunedin","/wiki/Dunedin",NA,NA,NA,175,90,"Scrum-Half",NA,"New Zealand"
"Q723260","Justin Marshall","Justin Marshall","Justin Warren Marshall","5 de agosto de 1973","Southland","/wiki/Southland",NA,NA,NA,179,95,"Scrum-Half",NA,"New Zealand"
"Q723355","Nick Evans","Nick Evans","Nicholas John Evans","14 de agosto de 1980","Auckland","/wiki/Auckland",NA,NA,NA,185,90,"Fly-Half; Fullback",NA,"New Zealand"
"Q723617","John Kirwan","John Kirwan","John James Patrick Kirwan","16 de diciembre de 1964","Auckland","/wiki/Auckland",NA,NA,NA,191,100,"Winger",NA,"New Zealand"
"Q723626","Conrad Smith","Conrad Smith","Conrad Gerard Smith","12 de octubre de 1981","Hawera","/w/index.php?title=Hawera&action=edit&redlink=1",NA,NA,NA,186,95,"Centre",NA,"New Zealand"
"Q723836","Isaia Toeava","Isaia Toeava",NA,"15 de enero de 1986","Apia","/wiki/Apia",NA,NA,NA,181,99,"Fullback",NA,"Samoa"
"Q723988","Neemia Tialata","Neemia Tialata","Neemiah Stanley Tialata","15 de julio de 1982","Lower Hutt","/wiki/Lower_Hutt",NA,NA,NA,187,136,"Prop",NA,"New Zealand"
"Q725555","J. P. R. Williams","J.P.R. Williams","John Peter Rhys Williams","2 de marzo de 1949","Bridgend","/wiki/Bridgend","8 de enero de 2024","Cardiff","/wiki/Cardiff",185,89,"Fullback",NA,"Wales"
"Q725671","Michael Jones","Michael Jones","Michael Niko Jones","8 de abril de 1965","Auckland","/wiki/Auckland",NA,NA,NA,185,98,"Flanker",NA,"New Zealand"
"Q726148","Richie McCaw","Richie McCaw","Richard Hugh McCaw","31 de diciembre de 1980","Oamaru","/wiki/Oamaru",NA,NA,NA,187,107,"3rd Row",NA,"New Zealand"
"Q726173","Os du Randt","Os du Randt","Jacobus Petrus du Randt","8 de septiembre de 1972","Chris Hani","/wiki/Distrito_Municipal_de_Chris_Hani",NA,NA,NA,190,135,"Prop",NA,"South Africa"
"Q726199","Dan Carter","Dan Carter","Daniel William Carter","5 de marzo de 1982","Southbridge","/w/index.php?title=Southbridge_(Canterbury)&action=edit&redlink=1",NA,NA,NA,178,85,"Fly-Half",NA,"New Zealand"
"Q730932","Elliot Bunney","Elliot Bunney",NA,"11 de diciembre de 1966","Edimburgo","/wiki/Edimburgo",NA,NA,NA,NA,NA,NA,NA,"United Kingdom"
"Q732909","Greg Holmes","Greg Holmes","Greg S. Holmes","11 de junio de 1983","Warwick (Queensland)","/w/index.php?title=Warwick_(Queensland)&action=edit&redlink=1",NA,NA,NA,183,114,"Prop",NA,"Australia"
"Q733831","Ronan O'Gara","Ronan O'Gara","Ronan John Ross O'Gara","7 de marzo de 1977","San Diego","/wiki/San_Diego_(California)",NA,NA,NA,183,83,"Fly-Half",NA,"U.S.A."
"Q737072","Stirling Mortlock","Stirling Mortlock","Stirling Austin Mortlock","20 de mayo de 1977","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,191,103,"Centre; Winger",NA,"Australia"
"Q741112","Ieuan Evans","Ieuan Evans","Ieuan Cennydd Evans","21 de marzo de 1964","Swansea","/wiki/Swansea",NA,NA,NA,178,85,"Winger",NA,"Wales"
"Q742873","Danie Craven","Danie Craven","Daniël Hartman Craven","11 de octubre de 1910","Lindley,",NA,"4 de enero de 1993","Stellenbosch","/wiki/Stellenbosch",178,80,"Scrum-Half",NA,"South Africa"
"Q742960","Alessandro Troncon","Alessandro Troncon",NA,"6 de septiembre de 1973","Treviso","/wiki/Treviso",NA,NA,NA,175,88,"Scrum-Half",NA,"Italy"
"Q743099","Stuart Lancaster","Stuart Lancaster","William Stuart Lancaster","9 de octubre de 1969","Penrith","/wiki/Penrith_(Inglaterra)",NA,NA,NA,182,92,"3rd Row",NA,"England"
"Q745050","Antonio Beltrán Rodríguez","Antonio 'Nono' Beltrán","Antonio Beltrán Rodríguez","20 de junio de 1981","Sevilla","/wiki/Sevilla",NA,NA,NA,177,80,"Scrum-Half",NA,NA
"Q761487","Mathieu Bastareaud","Mathieu Bastareaud",NA,"17 de septiembre de 1988","Créteil","/wiki/Cr%C3%A9teil",NA,NA,NA,183,120,"Centre",NA,"France"
"Q762608","Ian Evans","Ian Evans","Ian Richard Evans","4 de octubre de 1984","Johannesburgo","/wiki/Johannesburgo",NA,NA,NA,204,116,"Prop",NA,"South Africa"
"Q762620","Omar Hasan","Omar Hasan","José Omar Hasan","21 de abril de 1971","San Miguel de Tucumán","/wiki/San_Miguel_de_Tucum%C3%A1n",NA,NA,NA,183,112,"Prop",NA,"Argentina"
"Q768777","Corné Krige","Corné Krige","Cornelius Petrus Johannes Krige","21 de marzo de 1975","Lusaka","/wiki/Lusaka",NA,NA,NA,190,102,NA,NA,"Zambia"
"Q768874","Sean O'Brien","Sean O'Brien","Sean Kevin O'Brien","14 de febrero de 1987","Carlow","/wiki/Carlow",NA,NA,NA,188,108,"Flanker",NA,"Ireland"
"Q774079","Simon Geoghegan","Simon Geoghegan","Simon Patrick Geoghegan","1 de junio de 1968","Knebworth","/wiki/Knebworth",NA,NA,NA,183,88,"Winger",NA,"England"
"Q775742","Barry John","Barry John",NA,"6 de enero de 1945","Cefneithin","/w/index.php?title=Cefneithin&action=edit&redlink=1","4 de febrero de 2024","Cardiff","/wiki/Cardiff",178,80,"Fly-Half",NA,"United Kingdom"
"Q776564","Jean-Pierre Rives","Jean-Pierre Rives",NA,"31 de diciembre de 1952","Toulouse","/wiki/Toulouse",NA,NA,NA,178,85,"Flanker",NA,"France"
"Q777512","Raphaël Ibañez","Raphaël Ibáñez",NA,"17 de febrero de 1973","Dax","/wiki/Dax",NA,NA,NA,178,100,"Hooker",NA,"France"
"Q778307","Don Clarke","Don Clarke","Donald Barry Clarke","10 de noviembre de 1933","Pihama","/w/index.php?title=Pihama&action=edit&redlink=1","29 de diciembre de 2002","Johannesburgo","/wiki/Johannesburgo",188,110,"Fullback",NA,"New Zealand"
"Q780849","Scott Hastings","Scott Hastings",NA,"4 de diciembre de 1964","Edimburgo","/wiki/Edimburgo",NA,NA,NA,186,90,"Centre",NA,"Scotland"
"Q787770","John Timu","John Timu","John Kakuhura Raymond Timu","8 de mayo de 1969","Dannevirke","/wiki/Dannevirke",NA,NA,NA,180,83,"Fullback",NA,"New Zealand"
"Q804456","Bakkies Botha","Bakkies Botha","John Philip Botha","22 de septiembre de 1979","Newcastle","/w/index.php?title=Newcastle_(Sud%C3%A1frica)&action=edit&redlink=1",NA,NA,NA,202,124,"2nd Row",NA,"South Africa"
"Q816494","Ben Franks","Ben Franks","Benjamin John Franks","27 de marzo de 1984","Frankston (Victoria)",NA,NA,NA,NA,185,120,"Prop",NA,"Australia"
"Q827102","Berrick Barnes","Berrick Barnes","Berrick Stephen Barnes","28 de mayo de 1986","Brisbane","/wiki/Brisbane",NA,NA,NA,183,87,"Fullback; Fly-Half",NA,"Australia"
"Q829262","Berwyn Jones","Berwyn Jones",NA,"13 de febrero de 1940","Rhymney","/wiki/Rhymney","12 de enero de 2007","Ross-on-Wye","/wiki/Ross-on-Wye",NA,NA,NA,NA,"United Kingdom"
"Q861935","Bill Beaumont","Bill Beaumont","William Blackledge Beaumont","9 de marzo de 1952","Chorley","/wiki/Chorley",NA,NA,NA,191,102,"2nd Row",NA,"England"
"Q862313","Bill McLaren","Bill McLaren","William Pollock McLaren","16 de octubre de 1923",NA,NA,"19 de enero de 2010","Hawick, R. U.",NA,NA,NA,"3rd Row",NA,NA
"Q863024","Billy Boston","Billy Boston","William John Boston","6 de agosto de 1934","Tiger Bay","/w/index.php?title=Tiger_Bay&action=edit&redlink=1",NA,NA,NA,NA,NA,NA,NA,NA
"Q883404","Bleddyn Williams","Bleddyn Williams","Bleddyn Llewellyn Williams","22 de febrero de 1923","Taff's Well","/wiki/Taff%27s_Well","6 de julio de 2009","Cardiff","/wiki/Cardiff",178,83,"Centre",NA,"United Kingdom"
"Q912573","Brian Lochore","Brian Lochore","Brian James Lochore","3 de septiembre de 1940","Masterton","/wiki/Masterton","3 de agosto de 2019","Masterton","/wiki/Masterton",191,95,"Number 8; 3rd Row",NA,"New Zealand"
"Q912889","Brian O'Driscoll","Brian O'Driscoll","Brian Gerald O'Driscoll","21 de enero de 1979","Dublín","/wiki/Dubl%C3%ADn",NA,NA,NA,178,90,"Centre",NA,"Ireland"
"Q914227","Justin Tipuric","Justin Tipuric","Justin Charles Tipuric","6 de agosto de 1989","Neath","/wiki/Neath",NA,NA,NA,188,102,"3rd Row",NA,"United Kingdom"
"Q919397","Hugo Porta","Hugo Porta",NA,"11 de julio de 1951","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,175,72,"Fly-Half",NA,"Argentina"
"Q919501","Todd Clever","Todd Clever",NA,"16 de enero de 1983","Palm Springs","/wiki/Palm_Springs",NA,NA,NA,193,100,"3rd Row",NA,"U.S.A."
"Q921039","Philippe Sella","Philippe Sella",NA,"14 de febrero de 1962","Tonneins","/wiki/Tonneins",NA,NA,NA,180,84,"Centre",NA,"France"
"Q921375","Chris Latham","Chris Latham","Christopher Eric Latham","8 de septiembre de 1975","Nueva Gales del Sur","/wiki/Nueva_Gales_del_Sur",NA,NA,NA,192,99,"Fullback",NA,"Australia"
"Q921680","Clive Woodward","Clive Woodward","Clive Ronald Woodward","6 de enero de 1956","Gran Mánchester","/wiki/Gran_M%C3%A1nchester",NA,NA,NA,180,86,"Centre",NA,"England"
"Q922170","Matt Giteau","Matt Giteau","Matthew James Giteau","29 de septiembre de 1982","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,178,85,"Centre; Fly-Half",NA,"Australia"
"Q923207","Christophe Dominici","Christophe Dominici",NA,"20 de mayo de 1972","Tolón","/wiki/Tol%C3%B3n","24 de noviembre de 2020","Saint-Cloud","/wiki/Saint-Cloud",172,82,"Winger",NA,"France"
"Q924641","Marzio Innocenti","Marzio Innocenti",NA,"4 de septiembre de 1958","Livorno","/wiki/Livorno",NA,NA,NA,185,90,"3rd Row",NA,"Italy"
"Q924729","Colin Slade","Colin Slade","Colin Richard Slade","10 de octubre de 1987","Christchurch","/wiki/Christchurch",NA,NA,NA,183,90,"Fly-Half; Winger; Centre",NA,"New Zealand"
"Q925097","Stephen Larkham","Stephen Larkham",NA,"29 de mayo de 1974","Canberra","/wiki/Canberra",NA,NA,NA,189,88,"Fly-Half",NA,"Australia"
"Q926351","John Eales","John Eales","John Anthony Eales","27 de junio de 1970","Brisbane","/wiki/Brisbane",NA,NA,NA,200,119,"2nd Row",NA,"Australia"
