"origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q107504076","John Selwyn Moll","John Selwyn Moll","John_Selwyn_Moll","senior_club","1938-1940","blackheath","Blackheath_F.C.",0,0,"1938","1940"
"Q107504076","John Selwyn Moll","John Selwyn Moll","John_Selwyn_Moll","senior_club","1938-1938","kent","Kent_Rugby_Football_Union",0,0,"1938","1938"
"Q107504076","John Selwyn Moll","John Selwyn Moll","John_Selwyn_Moll","international","1936-1936","british lions","British_%26_Irish_Lions",2,0,"1936","1936"
"Q107504076","John Selwyn Moll","John Selwyn Moll","John_Selwyn_Moll","international","1939-1939","barbarians","Barbarian_F.C.",1,0,"1939","1939"
"Q27735740","Andrew Makalio","Andrew Makalio","Andrew_Makalio","senior_club","2015-2015","wairarapa bush","Wairarapa_Bush_Rugby_Football_Union",10,40,"2015","2015"
"Q27735740","Andrew Makalio","Andrew Makalio","Andrew_Makalio","senior_club","2016-2022","tasman","Tasman_(National_Provincial_Championship)",65,85,"2016","2022"
"Q27735740","Andrew Makalio","Andrew Makalio","Andrew_Makalio","senior_club","2017-2021","crusaders","Crusaders_(rugby_union)",43,20,"2017","2021"
"Q27735740","Andrew Makalio","Andrew Makalio","Andrew_Makalio","senior_club","2022-2023","highlanders","Highlanders_(rugby_union)",23,30,"2022","2023"
"Q27735740","Andrew Makalio","Andrew Makalio","Andrew_Makalio","senior_club","2023-","kintetsu liners","Hanazono_Kintetsu_Liners",0,0,"2023",NA
"Q27735740","Andrew Makalio","Andrew Makalio","Andrew_Makalio","international","2017-2017","new zealand barbarians","New_Zealand_Barbarians",1,0,"2017","2017"
"Q27735740","Andrew Makalio","Andrew Makalio","Andrew_Makalio","international","2019-2019","barbarian f.c.","Barbarian_F.C.",2,0,"2019","2019"
"Q27735740","Andrew Makalio","Andrew Makalio","Andrew_Makalio","international","2022-2022","all blacks xv","All_Blacks_XV",1,0,"2022","2022"
"Q27735775","George Bridge","George Bridge","George_Bridge","senior_club","2016-2022","canterbury","Canterbury_(National_Provincial_Championship)",43,110,"2016","2022"
"Q27735775","George Bridge","George Bridge","George_Bridge","senior_club","2017-2022","crusaders","Crusaders_(rugby_union)",83,185,"2017","2022"
"Q27735775","George Bridge","George Bridge","George_Bridge","senior_club","2022-","montpellier","Montpellier_H%C3%A9rault_Rugby",36,45,"2022",NA
"Q27735775","George Bridge","George Bridge","George_Bridge","international","2015-2015","new zealand u20","New_Zealand_national_under-20_rugby_union_team",3,5,"2015","2015"
"Q27735775","George Bridge","George Bridge","George_Bridge","international","2017-2017","barbarians","Barbarian_F.C.",2,15,"2017","2017"
"Q27735775","George Bridge","George Bridge","George_Bridge","international","2018-2021","new zealand","New_Zealand_national_under-20_rugby_union_team",19,60,"2018","2021"
"Q27735912","Reece Marshall","Reece Marshall","Reece_Marshall","senior_club","2013-","northampton saints","Northampton_Saints",58,40,"2013",NA
"Q27735912","Reece Marshall","Reece Marshall","Reece_Marshall","senior_club","2013-2014","→coventry","Coventry_R.F.C.",2,0,"2013","2014"
"Q27735912","Reece Marshall","Reece Marshall","Reece_Marshall","senior_club","2014-2014","→old albanians","Old_Albanian_RFC",6,0,"2014","2014"
"Q27735912","Reece Marshall","Reece Marshall","Reece_Marshall","senior_club","2014-2014","→moseley","Birmingham_Moseley_Rugby",6,10,"2014","2014"
"Q27735912","Reece Marshall","Reece Marshall","Reece_Marshall","senior_club","2016-2016","→nottingham","Nottingham_R.F.C.",1,0,"2016","2016"
"Q27736150","Oliver Jager","Oliver Jager","Oli_Jager","senior_club","2016-2023","canterbury","Canterbury_Rugby_Football_Union",27,5,"2016","2023"
"Q27736150","Oliver Jager","Oliver Jager","Oli_Jager","senior_club","2017-2023","crusaders","Crusaders_(rugby_union)",51,20,"2017","2023"
"Q27736150","Oliver Jager","Oliver Jager","Oli_Jager","senior_club","2023-","munster","Munster_Rugby",27,0,"2023",NA
"Q27736150","Oliver Jager","Oliver Jager","Oli_Jager","international","2013-2013","ireland u18 schools","Ireland_national_schoolboy_rugby_union_team",0,0,"2013","2013"
"Q27736150","Oliver Jager","Oliver Jager","Oli_Jager","international","2017-2017","new zealand barbarians","New_Zealand_Barbarians",1,0,"2017","2017"
"Q27736150","Oliver Jager","Oliver Jager","Oli_Jager","international","2024-","ireland","Ireland_national_schoolboy_rugby_union_team",1,0,"2024",NA
"Q27736150","Oliver Jager","Oliver Jager","Oli_Jager","international","2025-","ireland a","Ireland_Wolfhounds",1,0,"2025",NA
"Q27736159","Jonathan van der Schyff","Jonathan van der Schyff","Jonathan_van_der_Schyff","senior_club","2004-2005","glasgow warriors","Glasgow_Warriors",2,0,"2004","2005"
"Q27736159","Jonathan van der Schyff","Jonathan van der Schyff","Jonathan_van_der_Schyff","senior_club","2006-2007","pumas","Pumas_(Currie_Cup)",15,5,"2006","2007"
"Q27736159","Jonathan van der Schyff","Jonathan van der Schyff","Jonathan_van_der_Schyff","international","NA-NA","south africa u19",NA,0,0,NA,NA
"Q27736199","Reed Prinsep","Reed Prinsep","Reed_Prinsep","senior_club","2014-","canterbury","Canterbury_(National_Provincial_Championship)",75,30,"2014",NA
"Q27736199","Reed Prinsep","Reed Prinsep","Reed_Prinsep","senior_club","2016-2016","crusaders","Crusaders_(rugby_union)",1,0,"2016","2016"
"Q27736199","Reed Prinsep","Reed Prinsep","Reed_Prinsep","senior_club","2017-","hurricanes","Hurricanes_(rugby_union)",73,30,"2017",NA
"Q27736199","Reed Prinsep","Reed Prinsep","Reed_Prinsep","international","2016-2022","māori all blacks","M%C4%81ori_All_Blacks",10,0,"2016","2022"
"Q27736226","Peter Umaga-Jensen","Peter Umaga-Jensen","Peter_Umaga-Jensen","senior_club","2016-","wellington","Wellington_(National_Provincial_Championship)",43,65,"2016",NA
"Q27736226","Peter Umaga-Jensen","Peter Umaga-Jensen","Peter_Umaga-Jensen","senior_club","2018-","hurricanes","Hurricanes_(rugby_union)",32,45,"2018",NA
"Q27736226","Peter Umaga-Jensen","Peter Umaga-Jensen","Peter_Umaga-Jensen","international","2016-2016","new zealand u20","New_Zealand_national_under-20_rugby_union_team",2,5,"2016","2016"
"Q27736226","Peter Umaga-Jensen","Peter Umaga-Jensen","Peter_Umaga-Jensen","international","2020-2020","north island","North_Island_(rugby_union)",1,0,"2020","2020"
"Q27736226","Peter Umaga-Jensen","Peter Umaga-Jensen","Peter_Umaga-Jensen","international","2020-2020","new zealand","New_Zealand_national_under-20_rugby_union_team",1,0,"2020","2020"
"Q27736861","Kylem O'Donnell","Kylem O'Donnell","Kylem_O%27Donnell","senior_club","2009-2012","taranaki","Taranaki_(National_Provincial_Championship)",8,0,"2009","2012"
"Q27736861","Kylem O'Donnell","Kylem O'Donnell","Kylem_O%27Donnell","senior_club","2013-2013","waikato","Waikato_(National_Provincial_Championship)",8,0,"2013","2013"
"Q27736861","Kylem O'Donnell","Kylem O'Donnell","Kylem_O%27Donnell","senior_club","2015-2017","taranaki","Taranaki_(National_Provincial_Championship)",25,15,"2015","2017"
"Q27736861","Kylem O'Donnell","Kylem O'Donnell","Kylem_O%27Donnell","senior_club","2017-2017","hurricanes","Hurricanes_(rugby_union)",0,0,"2017","2017"
"Q27736861","Kylem O'Donnell","Kylem O'Donnell","Kylem_O%27Donnell","senior_club","2018-","waikato","Waikato_(National_Provincial_Championship)",4,5,"2018",NA
"Q27736861","Kylem O'Donnell","Kylem O'Donnell","Kylem_O%27Donnell","international","2011-2013","all blacks sevens","New_Zealand_national_rugby_sevens_team",5,17,"2011","2013"
"Q27736887","Jackson Garden-Bachop","Jackson Garden-Bachop","Jackson_Garden-Bachop","senior_club","2013-","wellington","Wellington_(National_Provincial_Championship)",100,694,"2013",NA
"Q27736887","Jackson Garden-Bachop","Jackson Garden-Bachop","Jackson_Garden-Bachop","senior_club","2017-2017","rebels","Melbourne_Rebels",13,16,"2017","2017"
"Q27736887","Jackson Garden-Bachop","Jackson Garden-Bachop","Jackson_Garden-Bachop","senior_club","2018-2023","hurricanes","Hurricanes_(rugby_union)",31,61,"2018","2023"
"Q27736887","Jackson Garden-Bachop","Jackson Garden-Bachop","Jackson_Garden-Bachop","senior_club","2023-","ca brive","CA_Brive",0,0,"2023",NA
"Q27736887","Jackson Garden-Bachop","Jackson Garden-Bachop","Jackson_Garden-Bachop","senior_club","2025-","moana pasifika","Moana_Pasifika",1,0,"2025",NA
"Q27736887","Jackson Garden-Bachop","Jackson Garden-Bachop","Jackson_Garden-Bachop","international","2014-2014","new zealand u20","New_Zealand_national_under-20_rugby_union_team",2,10,"2014","2014"
"Q27736887","Jackson Garden-Bachop","Jackson Garden-Bachop","Jackson_Garden-Bachop","international","2017-2017","māori all blacks","M%C4%81ori_All_Blacks",2,10,"2017","2017"
"Q107504658","Whalley Stranach","Whalley Stranach","Whalley_Stranach","international","1910-1910","combined british","British_%26_Irish_Lions",1,0,"1910","1910"
"Q27736895","Whetu Douglas","Whetu Douglas","Whetu_Douglas","senior_club","2013-2016","waikato","Waikato_(National_Provincial_Championship)",36,40,"2013","2016"
"Q27736895","Whetu Douglas","Whetu Douglas","Whetu_Douglas","senior_club","2017-2021","crusaders","Crusaders_(rugby_union)",39,35,"2017","2021"
"Q27736895","Whetu Douglas","Whetu Douglas","Whetu_Douglas","senior_club","2017-2018","benetton","Benetton_Rugby",13,0,"2017","2018"
"Q27736895","Whetu Douglas","Whetu Douglas","Whetu_Douglas","senior_club","2018-2020","canterbury","Canterbury_(National_Provincial_Championship)",22,5,"2018","2020"
"Q27736895","Whetu Douglas","Whetu Douglas","Whetu_Douglas","senior_club","2021-2021","bay of plenty","Bay_of_Plenty_(National_Provincial_Championship)",3,0,"2021","2021"
"Q27736895","Whetu Douglas","Whetu Douglas","Whetu_Douglas","senior_club","2022-2023","green rockets","Green_Rockets_Tokatsu",0,0,"2022","2023"
"Q27736895","Whetu Douglas","Whetu Douglas","Whetu_Douglas","senior_club","2023-","secom rugguts","Secom_Rugguts",0,0,"2023",NA
"Q27736895","Whetu Douglas","Whetu Douglas","Whetu_Douglas","international","2016-","māori all blacks","M%C4%81ori_All_Blacks",7,5,"2016",NA
"Q27736905","Marcel Renata","Marcel Renata","Marcel_Renata","senior_club","2015-","auckland","Auckland",53,15,"2015",NA
"Q27736905","Marcel Renata","Marcel Renata","Marcel_Renata","senior_club","2018-2018","hurricanes","Hurricanes_(rugby_union)",2,0,"2018","2018"
"Q27736905","Marcel Renata","Marcel Renata","Marcel_Renata","senior_club","2019-","blues","Blues_(Super_Rugby)",28,5,"2019",NA
"Q27736905","Marcel Renata","Marcel Renata","Marcel_Renata","international","2015-2022","māori all blacks","M%C4%81ori_All_Blacks",15,0,"2015","2022"
"Q27736905","Marcel Renata","Marcel Renata","Marcel_Renata","international","2017-2017","new zealand barbarians","New_Zealand_Barbarians",1,0,"2017","2017"
"Q27744495","Tom Crumbie","Tom Crumbie","Tom_Crumbie","senior_club","1892-1897","leicester tigers","Leicester_Tigers",3,0,"1892","1897"
"Q27755475","Duke Krishnan","Duke Krishnan","Dinesvaran_Krishnan","senior_club","2013-2018","yamaha júbilo","Shizuoka_Blue_Revs",67,50,"2013","2018"
"Q27755475","Duke Krishnan","Duke Krishnan","Dinesvaran_Krishnan","senior_club","2020-2023","hino red dolphins","Hino_Red_Dolphins",9,5,"2020","2023"
"Q27756958","Masalosalo Tutaia","Masalosalo Tutaia","Masalosalo_Tutaia","international","2017-2017","samoa","Samoa_national_rugby_union_team",1,0,"2017","2017"
"Q107506658","Alex Samuel","Alex Samuel","Alex_Samuel_(rugby_union)","senior_club","2020-","glasgow warriors","Glasgow_Warriors",15,0,"2020",NA
"Q107506658","Alex Samuel","Alex Samuel","Alex_Samuel_(rugby_union)","senior_club","2020-2021","stirling wolves","Stirling_County_RFC",0,0,"2020","2021"
"Q107506658","Alex Samuel","Alex Samuel","Alex_Samuel_(rugby_union)","senior_club","2021-","ayrshire bulls","Ayr_RFC",0,0,"2021",NA
"Q107506658","Alex Samuel","Alex Samuel","Alex_Samuel_(rugby_union)","international","2021-2021","scotland u20","Scotland_national_under-20_rugby_union_team",0,0,"2021","2021"
"Q107506658","Alex Samuel","Alex Samuel","Alex_Samuel_(rugby_union)","international","2024-2024","scotland","Scotland_national_under-20_rugby_union_team",1,0,"2024","2024"
"Q27757535","Louis Dupichot","Louis Dupichot","Louis_Dupichot","senior_club","2013-","racing 92","Racing_92",79,130,"2013",NA
"Q27757535","Louis Dupichot","Louis Dupichot","Louis_Dupichot","senior_club","2016-2017","→section paloise(loan)",NA,20,20,"2016","2017"
"Q27757690","Jale Vatubua","Jale Vatubua","Jale_Vatubua","senior_club","2009-2010","waikato","Waikato_Rugby_Union",2,0,"2009","2010"
"Q27757690","Jale Vatubua","Jale Vatubua","Jale_Vatubua","senior_club","2010-2012","melbourne rebels","Melbourne_Rebels",8,0,"2010","2012"
"Q27757690","Jale Vatubua","Jale Vatubua","Jale_Vatubua","senior_club","2012-","pau","Section_Paloise",182,110,"2012",NA
"Q27757690","Jale Vatubua","Jale Vatubua","Jale_Vatubua","international","2017-","fiji","Fiji",15,15,"2017",NA
"Q27757707","Thibault Daubagna","Thibault Daubagna","Thibault_Daubagna","amateur","1999-2013","pau","Section_Paloise",0,0,"1999","2013"
"Q27757707","Thibault Daubagna","Thibault Daubagna","Thibault_Daubagna","senior_club","2013-","pau","Section_Paloise",230,282,"2013",NA
"Q27757707","Thibault Daubagna","Thibault Daubagna","Thibault_Daubagna","international","2014-2014","france u20","France_national_under-20_rugby_union_team",2,12,"2014","2014"
"Q27757707","Thibault Daubagna","Thibault Daubagna","Thibault_Daubagna","international","2018-2018","french barbarians","French_Barbarians",1,5,"2018","2018"
"Q27758739","Johan Bensalla","Johan Bensalla","Johan_Bensalla","amateur","2009-2015","as vauréenne",NA,63,67,"2009","2015"
"Q27758739","Johan Bensalla","Johan Bensalla","Johan_Bensalla","amateur","2015-2018","lombez sc",NA,54,150,"2015","2018"
"Q27758739","Johan Bensalla","Johan Bensalla","Johan_Bensalla","amateur","2018-","avenir valencien","Avenir_Valencien",6,31,"2018",NA
"Q27758739","Johan Bensalla","Johan Bensalla","Johan_Bensalla","international","2015-","algeria","Algeria_national_rugby_union_team",7,59,"2015",NA
"Q2777809","David Pocock","David Pocock","David_Pocock","senior_club","2016-2020","panasonic wild knights","Saitama_Wild_Knights",21,15,"2016","2020"
"Q2777809","David Pocock","David Pocock","David_Pocock","international","2008-2019","australia","Australian_Capital_Territory",83,45,"2008","2019"
"Q2779131","Danie Gerber","Danie Gerber","Danie_Gerber","senior_club","NA-NA","western province","Western_Province_(rugby_union)",40,0,NA,NA
"Q2779131","Danie Gerber","Danie Gerber","Danie_Gerber","senior_club","NA-NA","free state","Free_State_Cheetahs",24,0,NA,NA
"Q2779131","Danie Gerber","Danie Gerber","Danie_Gerber","international","1980-1992","south africa","Union_of_South_Africa",24,82,"1980","1992"
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","senior_club","2016-2021","edinburgh rugby","Edinburgh_Rugby",63,20,"2016","2021"
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","senior_club","2021-2021","glasgow warriors","Glasgow_Warriors",4,0,"2021","2021"
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","senior_club","2022-2022","worcester warriors","Worcester_Warriors",18,0,"2022","2022"
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","senior_club","2023-2023","us montauban","US_Montauban",0,0,"2023","2023"
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","senior_club","2023-2023","edinburgh rugby","Edinburgh_Rugby",2,5,"2023","2023"
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","senior_club","2023-2023","→glasgow warriors 'a'","Glasgow_Warriors",1,0,"2023","2023"
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","senior_club","2023-","newcastle falcons","Newcastle_Falcons",0,0,"2023",NA
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","international","2015-2016","scotland u20","Scotland_national_under-20_rugby_union_team",18,25,"2015","2016"
"Q27804591","Murray McCallum","Murray McCallum","Murray_McCallum","international","2018-2018","scotland","Scotland",3,0,"2018","2018"
"Q27804619","Timothy Lafaele","Timothy Lafaele","Timothy_Lafaele","senior_club","2014-2018","coca-cola red sparks","Coca-Cola_Red_Sparks",46,119,"2014","2018"
"Q27804619","Timothy Lafaele","Timothy Lafaele","Timothy_Lafaele","senior_club","2017-2019","sunwolves","Sunwolves",21,32,"2017","2019"
"Q27804619","Timothy Lafaele","Timothy Lafaele","Timothy_Lafaele","senior_club","2020-","kobelco steelers","Kobelco_Kobe_Steelers",7,20,"2020",NA
"Q27804619","Timothy Lafaele","Timothy Lafaele","Timothy_Lafaele","international","2016-","japan","Japan_national_rugby_union_team",28,32,"2016",NA
"Q27805315","Shuhei Matsuhashi","Shuhei Matsuhashi","Shuhei_Matsuhashi","senior_club","2016-","black rams tokyo","Black_Rams_Tokyo",39,85,"2016",NA
"Q27805315","Shuhei Matsuhashi","Shuhei Matsuhashi","Shuhei_Matsuhashi","senior_club","2017-2019","sunwolves","Sunwolves",17,10,"2017","2019"
"Q27805315","Shuhei Matsuhashi","Shuhei Matsuhashi","Shuhei_Matsuhashi","international","2016-2017","japan","Japan",8,5,"2016","2017"
"Q27805316","Uwe Helu","Uwe Helu","Uwe_Helu","senior_club","2014-2021","shizuoka blue revs","Shizuoka_Blue_Revs",43,65,"2014","2021"
"Q27805316","Uwe Helu","Uwe Helu","Uwe_Helu","senior_club","2017-2019","sunwolves","Sunwolves",22,15,"2017","2019"
"Q27805316","Uwe Helu","Uwe Helu","Uwe_Helu","senior_club","2022-2024","kubota spears","Kubota_Spears_Funabashi_Tokyo_Bay",20,5,"2022","2024"
"Q27805316","Uwe Helu","Uwe Helu","Uwe_Helu","senior_club","2024-","urayasu d-rocks","Urayasu_D-Rocks",0,0,"2024",NA
"Q27805316","Uwe Helu","Uwe Helu","Uwe_Helu","international","2016-","japan","Japan_national_rugby_union_team",19,0,"2016",NA
"Q27805316","Uwe Helu","Uwe Helu","Uwe_Helu","international","2023-2023","japan xv","Junior_Japan",1,0,"2023","2023"
"Q27805366","Marius Louw","Marius Louw","Marius_Louw","amateur","2015-2016","ukzn impi","University_of_KwaZulu-Natal",12,55,"2015","2016"
"Q27805366","Marius Louw","Marius Louw","Marius_Louw","senior_club","2015-2019","sharks xv","Sharks_(Currie_Cup)",21,60,"2015","2019"
"Q27805366","Marius Louw","Marius Louw","Marius_Louw","senior_club","2017-2022","sharks","Sharks_(Currie_Cup)",44,20,"2017","2022"
"Q27805366","Marius Louw","Marius Louw","Marius_Louw","senior_club","2017-2022","sharks (currie cup)","Sharks_(Currie_Cup)",36,35,"2017","2022"
"Q27805366","Marius Louw","Marius Louw","Marius_Louw","senior_club","2022-","lions","Lions_(United_Rugby_Championship)",58,75,"2022",NA
"Q27805366","Marius Louw","Marius Louw","Marius_Louw","senior_club","2023-","golden lions","Golden_Lions",6,5,"2023",NA
"Q27808828","James Veitch","James Veitch","James_Veitch_(rugby_union)","senior_club","1881-1883","edinburgh district","Edinburgh_District_(rugby_union)",0,0,"1881","1883"
"Q27808828","James Veitch","James Veitch","James_Veitch_(rugby_union)","senior_club","1882-1886","east of scotland district","East_of_Scotland_District_(rugby_union)",0,0,"1882","1886"
